,TVSMOTOR,PERSISTENT,TRENT,ADANIPOWER,PRESTIGE,NTPC,ABB,MAXHEALTH,ITC,LT,TITAN,BHEL,TATAPOWER,SUNPHARMA,OIL,CUMMINSIND,BHARTIARTL,IOC,OBEROIRLTY,SIEMENS,ADANIENT,FORTIS,CHOLAFIN,NMDC,DLF,ESCORTS,ALKEM,M&M,POWERGRID,JINDALSTEL,COFORGE,JSWSTEEL,TORNTPHARM,BAJAJ-AUTO,TATACONSUM,APOLLOHOSP,TATASTEEL,NESTLEIND,ONGC,LTTS,SBIN,HINDALCO,ICICIBANK,COLPAL,INDIGO,AMBUJACEM,BRITANNIA,BAJAJFINSV,PIDILITIND,ULTRACEMCO,GODREJCP,MPHASIS,SBILIFE,HINDPETRO,CIPLA,GRASIM,SAIL,EICHERMOT,WESTLIFE,HCLTECH,PIIND,INDUSINDBK,BOSCHLTD,AXISBANK,ASHOKLEY,MARUTI,CONCOR,ASIANPAINT,MARICO,ADANIGREEN,ADANIPORTS,GODREJPROP,PAGEIND,BAJFINANCE,DRREDDY,DMART,VEDL,AUROPHARMA,TECHM,RELIANCE,LUPIN,ACC,HEROMOTOCO,HAVELLS,TCS,HINDUNILVR,DIVISLAB,INFY,WIPRO,HINDZINC,BATAINDIA,HDFCBANK,HDFCAMC,BPCL,SHREECEM,RAMCOCEM,JUBLFOOD,DABUR,UPL,KOTAKBANK
ULTRACEMCO,0.020207358832942616,0.020654248041115084,0.021303665651835686,0.02658663454144336,0.02194733649592668,0.012896378855989057,0.016156685979657155,0.01382534245818995,0.012067273728118208,0.019445489977866423,0.021132568546840178,0.03086117662002449,0.02649237673412347,0.01152330803914357,0.002089839688186894,0.016698544419193995,0.013483741605110537,0.015931468316952514,0.030244715758676544,0.01900324164251644,0.033315773696044326,0.012433654343986677,0.0259156646468222,0.02617154171706922,0.03770202087635811,0.00948169788872535,0.006915562108709449,0.020230326726269125,0.010057231142614108,0.029236099618831,0.01893298885846751,0.024072886653876076,0.010545179612232147,0.013064032527964058,0.020673815121166603,0.014580170164081188,0.025947155142754474,0.011661224406898749,0.0035367084497413435,0.021071349604894016,0.021545468834190215,0.02442615116087768,0.019740407922249438,0.011452251088569227,0.02618168659390613,0.038878238106094316,0.011782611438511136,0.025051668738632113,0.016235222628267123,0.053945634754879054,0.01865159281605691,0.018949112032937747,0.0181691494785383,0.017280089109392254,0.0047666579619830216,0.034479062241518456,0.031481250240155106,0.020194379687819723,0.011362542869077721,0.014029149910594924,0.019394512566403,0.022880334897683194,0.021711051657056845,0.01940359718288383,0.028431005444125062,0.016051185407601923,0.01871505397174542,0.019053908941230043,0.014216629638434165,0.020217043051471532,0.030542665600488662,0.03139100261670709,0.016982636633255013,0.02498148810567039,0.009678293150611887,0.01675465478500573,0.023142460249167097,0.014774856911875014,0.01727334311370916,0.017101116532689885,0.015098411704285254,0.03585258147538051,0.017053028206166023,0.021403929973410566,0.0143145410492415,0.012838407335448252,0.014604417389686243,0.015524651013737425,0.017928410699999595,0.012368562318938884,0.01981591263574311,0.017442184930272733,0.021210846564191217,0.01944123119410242,0.03989064749737977,0.03931300363116992,0.02463979363736828,0.012929957479043012,0.019055681787730122,0.015289332911374708
GODREJCP,0.014601268591843804,0.0087438661371669,0.020078410217511864,0.015584151348122447,0.014943430018956701,0.008253852520287316,0.01602456000097695,0.012849683775210341,0.01070357064545146,0.011942852879973924,0.01794818221094143,0.018622367245471973,0.018614806609679933,0.01140712136942767,0.0006461773795900228,0.017731705411698457,0.01150078425201094,0.011875063083366943,0.024973042599646438,0.020991293938928166,0.02103434257057098,0.013486115689962509,0.015424739283099008,0.01877601123452993,0.02932396765156141,0.01016342775738282,0.005055034986950703,0.01568302321665802,0.009117211457045435,0.013049049259488283,0.014234282021000879,0.007331859144969666,0.014048627928205399,0.012434448065933485,0.0213792565200597,0.014456211004660416,0.009779422905538914,0.012982051652155942,-0.005382434776568567,0.01748403765306484,0.014012990509931579,0.006517406087762291,0.00946489952377365,0.01597382742296177,0.01946010799022905,0.01794716191313446,0.01794642533166751,0.012997116971990593,0.02065470437415411,0.01865159281605691,0.08259870522941977,0.013137997111929534,0.012796938924671783,0.01533046335735879,0.0075688294862372345,0.015239214047952254,0.012088661215473013,0.020195181550281712,0.005551022266986093,0.011969583596172038,0.014649624481599356,0.014948790388257804,0.016140891060598704,0.011676861161209601,0.01904162678830594,0.017473639404678724,0.01779211910737071,0.017634248891737342,0.01913960577103803,0.014665001992551099,0.02118014040393139,0.026281626043364127,0.013439736909154084,0.016770503987966832,0.008582911735517226,0.017040789825590003,0.005157480444241838,0.011886443422096892,0.011229037023041394,0.009872302905428511,0.01822670270321534,0.018354310825297697,0.017270272936082035,0.016145522293724797,0.011158023521025984,0.02033403539601741,0.01550353890448483,0.010566378273645767,0.01065037257021581,0.00642248516848254,0.017081377297730228,0.012006026331991337,0.02132297935401698,0.013926989656921938,0.02068325842190305,0.02137446327116553,0.027485688283742288,0.025712455620860095,0.01503843378126007,0.012660588741124884
MPHASIS,0.014678948490753973,0.06751825189775322,0.01974766950916775,0.030584819569102265,0.01979916286571885,0.015280139677372845,0.01439533124916868,0.014361172756933462,0.013960753921179563,0.02576524275565795,0.02100762572548168,0.027122464784854597,0.02997101616232932,0.017682047825746332,0.02094058326690379,0.019004914698083315,0.014854461036240206,0.017086846713462833,0.027433005339237503,0.01686942252581812,0.03657532136766257,0.026360081798820774,0.02302150455225556,0.01901742753440726,0.03462400006812831,0.008777968954848555,0.00798714370782694,0.013256449182847985,0.006046017623350926,0.03217712207145155,0.07521062545470923,0.024519844280425637,0.012231331808275129,0.013077896766590562,0.01862199061933572,0.026349445358150116,0.03248497832460325,0.010698437084222056,0.01440394914186608,0.06828454027345948,0.021076195841979926,0.03935733533961086,0.016308889034056407,0.008683764553982736,0.026538603251678863,0.02168204943641978,0.009683234510046993,0.026623206258326197,0.015541124440006982,0.018949112032937747,0.013137997111929534,0.11047139927932391,0.016014607498994117,0.01612912748215793,0.007651253505520773,0.02023566698896379,0.03797446024000013,0.021260246169307048,0.013315047578154625,0.03903763166632941,0.022694039114186586,0.024030568251014163,0.02142140023477785,0.013533823664587365,0.02217332956245969,0.014544551378329216,0.013490934808446946,0.019907405950506392,0.015492323651424823,0.012970273242002752,0.032108993234810534,0.036983362146336025,0.020165696934063847,0.024161315120401358,0.01211670861450593,0.017471748551733616,0.03414956838995825,0.02261385063324105,0.04990408054966132,0.02072998611163289,0.01848620019011235,0.023614471032609982,0.02030918490711414,0.02120996212178097,0.03858384374173207,0.010801037994786078,0.020882336672137597,0.04519334678748096,0.04572936865811295,0.012308839673957288,0.025560435047926797,0.0183237287589527,0.02320990384914024,0.020484226998033636,0.020679897105059925,0.020953927753463553,0.035033749115382914,0.012967434399219022,0.02415536785630128,0.015268552490458368
SBILIFE,0.0178632326340747,0.018473265859876232,0.01378499210938543,0.019766355727615006,0.02093119199095582,0.015045731625719256,0.01383494244068308,0.00597469856602783,0.009929430680048465,0.017153027962108276,0.020361209833672688,0.027537615747919394,0.024493487529853707,0.010196604262509509,0.009759194995480464,0.01551865209904632,0.015670485408529715,0.01551955885754423,0.02689367333278008,0.017970598229790583,0.03856353275025547,0.012364842473413972,0.019513046254862356,0.018438721057608232,0.03192578018362498,0.012567439201585583,0.010497129660808614,0.01927642152010703,0.011485669417246026,0.023566734126649353,0.015610006500537022,0.020881763562101918,0.008762559363577909,0.012560708011267402,0.014468551606487412,0.016339707551182713,0.024845842433145342,0.0124622357707812,0.012684789974905516,0.020478532922718902,0.020770008344553316,0.02603781175157721,0.0160428065081528,0.00822812321091295,0.01915752739792226,0.021559400916056123,0.008863032812580945,0.028338064820472297,0.015421425400131463,0.0181691494785383,0.012796938924671783,0.016014607498994117,0.05426148737541372,0.01508139697543696,0.0047698788667446725,0.018847501380560152,0.028865851916476767,0.017129885940610885,0.010716564464169524,0.012045313419140688,0.015069704069385115,0.023325942069099884,0.017111331017226304,0.019029197748325538,0.02101855119785598,0.016127069608657674,0.021905135959181764,0.012335418283954692,0.011014492160757762,0.01953230812291735,0.03281880022548307,0.03102694726136077,0.013742431786240369,0.024395737002975825,0.006112704288974712,0.016751589330207893,0.019537447887959497,0.011729788920349989,0.015575366089509188,0.016829994333709103,0.011731323506934014,0.01961224360382975,0.01538120203154482,0.016901374690833606,0.011921009395976337,0.013999607886160486,0.008678747146610367,0.01379933767250198,0.01737007887231996,0.01627727320825699,0.01907357360044844,0.014352099174578442,0.021048438537618046,0.016004596237221308,0.015579952532812837,0.017180451798084573,0.020172841056583523,0.010459320241817331,0.019378464255331244,0.0166646009455297
HINDPETRO,0.016107915732133753,0.013657429475794113,0.02699094272890517,0.03808093378570066,0.03315213154276529,0.023418240610134557,0.01731835382961894,0.012299382155845326,0.016394935249297724,0.017631538857585567,0.022385631546352577,0.05327947000080324,0.03926852275869097,0.013430668857593421,0.014577631717527524,0.018906276082317475,0.011642445841848143,0.06624195911162371,0.031564779608155076,0.018475282349770937,0.04450448791460598,0.02357906073418608,0.0235403146884771,0.04298456212092724,0.03761171041767876,0.017116667770593254,0.009707557854224525,0.02426581270216036,0.020106025067669578,0.033994351867966566,0.012134316790710878,0.027367424684495385,0.011954673173542554,0.016915400165148295,0.014615129667427139,0.011106867485422344,0.031238876551843382,0.008991889899963907,0.02967556660678588,0.013398310066979259,0.03251115758066374,0.027968260204365193,0.016679031475925456,0.010939842039950727,0.028612160639395538,0.03230461614238583,0.013493173889663928,0.022549104224557394,0.016235129915180783,0.017280089109392254,0.01533046335735879,0.01612912748215793,0.01508139697543696,0.12742923478745316,-0.0005479331637353776,0.027538508926559353,0.04504059466267621,0.02545359081931062,0.006775939470473321,0.005338746786768241,0.01921189257964377,0.020266957018355108,0.02213614566157072,0.020574577645945166,0.029491765400150777,0.013399565103996132,0.03033982941006736,0.013963173629964028,0.0080131534177686,0.042435378047268,0.04173706909541948,0.0425353189841842,0.02119764236410842,0.02208770118469936,0.009243903544150594,0.016855846745291957,0.030954151023295594,0.019764709477277733,0.015538725966747657,0.018541174655178762,0.019379814085686026,0.030548361216921716,0.026137114633491273,0.020300515517961915,0.00989354036109168,0.009874602742047149,0.011437955406844637,0.007911767600715705,0.015645816593567338,0.021421907081985648,0.02244036420543648,0.01421528172288787,0.019978420311893452,0.06760034840068783,0.021358337019984304,0.0230906229132694,0.026047017226010688,0.010272669195954815,0.026993401097787487,0.01834262401638726
CIPLA,0.004681068359958268,0.011025900300213047,0.006319189808728204,0.006090302727937991,0.0018704567695324444,0.005378448378333413,0.0012314184114833766,0.01131183612932034,0.004308904962682114,0.004617581085391515,0.007452434172229397,0.00920752116376905,0.005017918347548926,0.017791464133481295,0.00480183879769021,0.0037942595703600217,0.005591276690475334,0.0005235785985688066,0.009345391285967737,0.003208375613940273,0.006171637312874048,0.003289012164012945,0.004537336076311787,0.011660205412837165,0.009678954474702756,0.0057363617836326255,0.01607624933855907,0.004192238185655415,0.004255741057468786,0.0074692552847128715,0.007387996285522622,0.007696365206156181,0.011605211046943916,0.005107914131309733,0.007133881464530522,0.014236242308025482,0.005968504127501006,0.0052533504663606675,0.0014403543143856215,0.008716561098417,0.0011217755695378333,0.006794150192359276,0.0015163672644486939,0.007499465867474544,0.0029655030840447646,0.0020622319592882286,0.0027583942066620017,0.0029303678381811995,0.005291403913082138,0.0047666579619830216,0.0075688294862372345,0.007651253505520773,0.0047698788667446725,-0.0005479331637353776,0.05265954681794657,0.004466582799224687,0.004326275252319249,0.004072703554914825,-0.0001453558871081753,0.009411970278139666,0.008831176551959072,0.0023079689384094275,0.0058906825043921075,0.002924906238360061,0.006745639486969922,0.0024898442241527512,0.005127919939260541,0.004165167500125993,0.011066602802718224,-0.0006898134674263915,0.007140898740867048,0.01117123839632092,0.0063122383481623145,0.0006836857164810886,0.020198628628041865,0.003967525167224374,0.009038758469962473,0.026533410547724488,0.008656412046100789,0.0026296350694701666,0.026912329941835053,0.005583372006319106,0.005043444244057452,0.003865253272141753,0.0073691908929717585,0.006796069317577243,0.01881791101675757,0.008054129678886562,0.008140337657622962,0.005764947779388707,0.004054398604734644,0.0033910087062948256,0.007723413606361721,0.002630128823552986,0.00547029514636035,0.006629193422313826,0.009400218934536358,0.009940664434190663,0.009134966008576995,0.004020888163246489
GRASIM,0.02251812348677043,0.02278790709291882,0.023419224366586958,0.03253492318022031,0.024935986057953243,0.019394795632065302,0.01770886652121878,0.011358075010952358,0.01739415704364075,0.02248317093542841,0.022705355214205743,0.04094041758161912,0.035488178649488854,0.013707866289527757,0.006354316322993784,0.017799714716938947,0.01830635812368755,0.025069918207490615,0.03867324104293454,0.021745191761000537,0.044044354395669345,0.01527424521422995,0.03186361991064765,0.04198447964149038,0.044919640716351246,0.011065721132815285,0.009661715014507747,0.02362309590137666,0.014562588369408956,0.04012401276793883,0.02130232278322791,0.03454151797434535,0.01338569112630235,0.01497678822798793,0.022785020245529863,0.01864009980324899,0.03555671193375303,0.010118628079204127,0.014737749485519263,0.024644239883791903,0.0266853461205728,0.03523317160385294,0.020684538960684153,0.011301835854550829,0.027533983423435514,0.03611233490616785,0.012147816862386595,0.03016605495184942,0.017942939121138084,0.034479062241518456,0.015239214047952254,0.02023566698896379,0.018847501380560152,0.027538508926559353,0.004466582799224687,0.057087662050328364,0.043472220124614526,0.024596825959880046,0.01747320176419116,0.013566097801124019,0.022677148504331977,0.026739631060100164,0.022305620492755883,0.021779090874176014,0.03263237207353337,0.018709961852650416,0.022841822465025485,0.01737998895776743,0.014759921081560212,0.02504471697443511,0.03968432693042558,0.04000786074630587,0.022491689240823627,0.02981514899268725,0.010635915084856567,0.018686285847693718,0.03359487474520682,0.01991996722064457,0.020277517014588513,0.020385100082596825,0.018463142490126858,0.0340861856625332,0.020491293993968398,0.022169378232720274,0.012869587487866098,0.014260047515362383,0.016933995728658183,0.016766749884901642,0.018848366129913495,0.016131177884375607,0.02197736155570395,0.01863959457696855,0.02079871002925087,0.02583944398400619,0.0303921829923614,0.03687739220978437,0.029515358616336758,0.013437945756189054,0.022537330485154647,0.020361142513370713
SAIL,0.026741663383644903,0.047742697844000245,0.03140996886190801,0.062238541633139514,0.04237504213180252,0.038878782417454405,0.027162471289864366,0.013514797517384635,0.02356264785246676,0.03043014937875242,0.02671829838931086,0.09388299649603035,0.07822053271101514,0.022077210824469697,0.03187181512013098,0.02739539869845037,0.027359871946402194,0.04242964735053709,0.052614853965000014,0.03771994125115477,0.065399730040361,0.03339365038084388,0.0394725082646386,0.1245966921124754,0.06533747447242252,0.02312550232047735,0.015093180558023464,0.026917328724055438,0.028774068642305032,0.11981680810355091,0.042120796896207874,0.09185808295413093,0.020276416941643876,0.016257509565159867,0.022711399735938314,0.027783304776928308,0.11140256261135209,0.006592157789234535,0.04290937855207835,0.04585806832250721,0.042769604709089186,0.09713928042850062,0.03202847274341458,0.011779854207937241,0.03575685080236127,0.04163136295975833,0.008906119894916353,0.040543988051617165,0.017654176922326494,0.031481250240155106,0.012088661215473013,0.03797446024000013,0.028865851916476767,0.04504059466267621,0.004326275252319249,0.043472220124614526,0.16231893870122688,0.027977512205889298,0.02103016711761851,0.027155017960583335,0.03237176792993293,0.048494707974280606,0.031832241081039755,0.031803697544315765,0.05123382341167479,0.018236787419883164,0.03587484366293912,0.008103823641221818,0.01790040263012275,0.04934912966131479,0.06327685620474337,0.06075957503022712,0.028181165238575723,0.03803342686544072,0.01279720413853124,0.027197760819432103,0.10425305181063149,0.03277460454037677,0.032319558750353874,0.02981890936535737,0.030116579828578894,0.040871703655688166,0.027120818387435366,0.029809495064391275,0.019707496104503123,0.0064020049402383926,0.027019051545114192,0.022254689770583924,0.034875234035787066,0.04240050366165749,0.028381333995229276,0.024475338552710783,0.029455290530247463,0.04034091634565903,0.03186414212293335,0.038271382312186415,0.03693235616686508,0.014818151978028155,0.048239126053161566,0.023541438565596526
EICHERMOT,0.03369318321904307,0.014780800237907031,0.028421121852121395,0.03644091860552873,0.02543371027238955,0.014231730845666197,0.015081392825691554,0.014832302816386828,0.01390106111398813,0.01933027993288887,0.025156789845366005,0.038311383595136424,0.030361899387358234,0.011968849117947777,0.006217044618678742,0.021933740365438374,0.02001980724197868,0.022021295050881847,0.03330636324510869,0.023268599218331087,0.03886404847788807,0.012465951996297103,0.027538814354741925,0.022197496176945587,0.03775138580449439,0.02075458072098598,0.00760669871617428,0.03186338258060043,0.009645665126391601,0.02373560382596761,0.018344512478090946,0.02068589243941986,0.011268117129618766,0.026563741927032862,0.02082014702018704,0.015390494714873157,0.021709211575514982,0.012522413042032481,0.011554394560675255,0.01641561375875885,0.02534203117226406,0.024895132111857156,0.020554048618787114,0.011722544688482035,0.024734715347658233,0.02936511873255575,0.013845093951700482,0.02163713673478859,0.01869785962636463,0.020194379687819723,0.020195181550281712,0.021260246169307048,0.017129885940610885,0.02545359081931062,0.004072703554914825,0.024596825959880046,0.027977512205889298,0.0733183169798189,0.014641263584261113,0.011616258278610755,0.024591945276489415,0.03091041029705325,0.027118055021872485,0.021514844812465704,0.038390530579895964,0.030594979936823953,0.025921826419530506,0.018225651714215495,0.014071669144321345,0.025431530449409268,0.03217247544894275,0.03432089330116759,0.022164537918931117,0.025982642193481433,0.010081481638976418,0.022514107736182502,0.021150755925842785,0.012998991907730274,0.01611597638271383,0.019693145533434826,0.012245003544853918,0.029921855660852155,0.028410897342176493,0.023467996199593215,0.010025821361780233,0.01762496538456456,0.012200236650629573,0.0125662383988459,0.01517399609358771,0.011625012726918802,0.021563019956365986,0.019627083776364303,0.02296002023129145,0.020489880287967378,0.021810452849247174,0.026443328285907335,0.03177555578519255,0.014424195766301807,0.02413053448861597,0.021757417439744627
WESTLIFE,0.020095026198060525,0.012975519050551625,0.021595868365796484,0.022420450996517998,0.021815180878530568,0.010977381486772643,0.016329460439639225,0.012003083292629717,0.008362477517296539,0.01450603115657135,0.01778001712584524,0.027471011894257793,0.029592282922317567,0.00786140493157555,0.0057458415082581715,0.011630161557245906,0.00940485362145239,0.012636408433468168,0.02245320058513953,0.012763798368023004,0.03007911088316844,0.007666500578215921,0.018211404583658358,0.005368827717206556,0.027923740562104157,0.0009333800247941543,0.0042785249211537025,0.016692710350171273,0.011329748815419535,0.020061675475195336,0.01711084402597769,0.011842151531769545,0.007772739987865023,0.013895422795865739,0.013108487616908734,0.017086504730523512,0.01915115201049718,0.005843973928258916,0.007884019766125776,0.018677319621494468,0.015089553413303296,0.020998414588693688,0.011688383812860853,0.0053692194181340904,0.02314415937910996,0.017726338964635026,0.007979093414563815,0.02165952622163401,0.007869681857130143,0.011362542869077721,0.005551022266986093,0.013315047578154625,0.010716564464169524,0.006775939470473321,-0.0001453558871081753,0.01747320176419116,0.02103016711761851,0.014641263584261113,0.09775232175670334,0.004435348094321844,0.011163931780036327,0.02179603611968225,0.01508774899140424,0.010863936117696638,0.022236692134862568,0.010989112818227016,0.01198437133178103,0.009655324454781514,0.008065363685061897,0.01669695528333222,0.023126343107046404,0.02663491448953345,0.01421824699361411,0.021310104644605758,-0.0007740690708641123,0.01687386107834087,0.017830812210384402,0.006899544992400373,0.010220995806537408,0.01225499563353827,0.005983067115278857,0.016600757145440345,0.014882830860183825,0.015235916011407072,0.004481690523071846,0.004649396869791795,0.004070386715955077,0.00570770623184633,0.01103272169598338,0.015566274700323764,0.018934917054087546,0.009206785773433765,0.012732675089184787,0.012103204579682376,0.014367455314944355,0.01278258705537675,0.028427054350366385,0.004169498900466484,0.012824934240218763,0.007948232763314548
HCLTECH,0.004467910102976834,0.04507994116084209,0.015201745215617164,0.022070282774810705,0.012251935085473094,0.012800063299302902,0.012256564076740334,0.011995952285861509,0.008149685131137606,0.017297081448665666,0.014786474606196792,0.017753925263754012,0.021413529113244355,0.01291047646946336,0.012290259612578035,0.011778042097049544,0.014772732255180183,0.008712094394189011,0.02247117175572153,0.012221625910631535,0.02533629305068675,0.0145207296736052,0.01593406145281948,0.02263111069870287,0.02511453789271834,0.004538021838697107,0.008083260180775185,0.010173543868713861,0.007102047555172175,0.0249239122927849,0.051227153363011445,0.01967839987872926,0.01041840508706534,0.008213339591945576,0.014633980446844731,0.017756871436426236,0.023794917241757703,0.008555604831395551,0.011359565418962492,0.046503150804559516,0.012216455199909002,0.02899606965813095,0.010599014548394016,0.006851582817957636,0.016458451761510322,0.014194232672104169,0.008881105292963407,0.016627032505925034,0.012150502449908942,0.014029149910594924,0.011969583596172038,0.03903763166632941,0.012045313419140688,0.005338746786768241,0.009411970278139666,0.013566097801124019,0.027155017960583335,0.011616258278610755,0.004435348094321844,0.05631419155523193,0.016278642854645687,0.02018596182274846,0.013424302312917575,0.010782308153395728,0.01615089004949326,0.007423468683733913,0.008432843472545979,0.012099243434692803,0.01157447471347174,0.006249318203919059,0.023687930599448473,0.0235609578411114,0.011449063141895031,0.016641968752354384,0.011155465054305421,0.012667274823228793,0.024189420430875366,0.014267016428440174,0.040123357054599476,0.014406189412101693,0.01737496978796562,0.013121673766636074,0.01098257345335883,0.01611323183270845,0.03195735026217487,0.009917529170186288,0.017073537928927518,0.037251128842232785,0.03599865711124781,0.007877410313550328,0.011931044388515362,0.01583993299218923,0.020746748935395104,0.010654349220962507,0.016278303897333524,0.014052035947639333,0.020381463009634868,0.013603381469723543,0.019057555872767386,0.012400591283525992
PIIND,0.01570742503135341,0.0234094789373402,0.024456006171164314,0.041865581508188844,0.023531973482871445,0.012932058525826474,0.0174471660662793,0.012602306788108062,0.016670879405885384,0.0189646068915957,0.023791770826240455,0.03555775997183589,0.03543978207066731,0.015778398284657717,0.010180709849439003,0.022697806184669236,0.012816935368939842,0.017400377890628805,0.02890112715278747,0.020435887220749956,0.03711650204403923,0.017797009095629902,0.030166296802860277,0.03752228156971146,0.037286739328146704,0.02035662548404307,0.01299292314120368,0.022200083580650995,0.011575348539438072,0.029751725536915467,0.02671824909077676,0.02683721975884604,0.019796746610196463,0.012065412274457258,0.02482310810604037,0.031244550398546598,0.026467598197923853,0.014729566191430524,0.011282676878026832,0.022392680989392302,0.01845841659852465,0.028722546003229134,0.013652883131064768,0.009430216809477815,0.026756982920156557,0.023139929987480205,0.014546430697712914,0.02071295616322055,0.018186748454916205,0.019394512566403,0.014649624481599356,0.022694039114186586,0.015069704069385115,0.01921189257964377,0.008831176551959072,0.022677148504331977,0.03237176792993293,0.024591945276489415,0.011163931780036327,0.016278642854645687,0.09800391041948013,0.025526425212813137,0.02397513680682559,0.01569490461682214,0.030322338201360096,0.015329490451903332,0.02554155272013085,0.017501410014822475,0.014044069930765977,0.022177333762865886,0.032465401015726564,0.02830131770049676,0.01759333084529355,0.02074653984562929,0.014441121727487367,0.014579279490424866,0.03478785784849383,0.02450983241164884,0.020118980178882168,0.01837900069529933,0.021546965050493843,0.021937246083621735,0.017966996690538504,0.02124835866770824,0.013543785095953935,0.011026129310280469,0.020878394411594663,0.015650818710019127,0.021790475716350368,0.01777132187276184,0.02114867869361685,0.012166925016755774,0.021048848267646768,0.021768458256881448,0.021271861760079856,0.02359722627959401,0.02447337189051279,0.01602309212475107,0.028145658510947993,0.015920983129306558
INDUSINDBK,0.02890347565676069,0.026265728630929394,0.02972321210265424,0.0409613789128464,0.022889758995904487,0.022156921831800614,0.02096915962289631,0.01151601824266041,0.01928389063956132,0.026389522367690033,0.022888349881859203,0.05744012629327537,0.04486383815431993,0.014758422234689747,0.016343230078109543,0.024030181766506245,0.022316468076028533,0.023332504896963403,0.04309528235649299,0.02636558442225151,0.042742291271184424,0.01966728690233395,0.03963826336545425,0.03973963093370957,0.05059919480327039,0.017583992044147567,0.011812828270474102,0.03195750202688504,0.01549025658973511,0.0377676097562915,0.022225045106985447,0.03159365051880293,0.010410632801179646,0.0209742664353359,0.021200236345234588,0.02195913334698673,0.0383962443332673,0.007617532060293763,0.016014167851536296,0.025307939708729747,0.0451618068211743,0.0390810314549898,0.03478357412301437,0.008374955975854482,0.03652741886521474,0.03020171518674615,0.008422799839205684,0.043313119452802404,0.01912089699554564,0.022880334897683194,0.014948790388257804,0.024030568251014163,0.023325942069099884,0.020266957018355108,0.0023079689384094275,0.026739631060100164,0.048494707974280606,0.03091041029705325,0.02179603611968225,0.02018596182274846,0.025526425212813137,0.10417486324590788,0.029434518272636503,0.039629913509985654,0.04243341824187211,0.028503690860021313,0.027945510130515744,0.01768735739652494,0.013556997947718353,0.03516041283028546,0.04413102096231097,0.04584079455187861,0.023783924682958084,0.043213369530633976,0.006325225520966552,0.02071945209150505,0.04157911053742007,0.021871850584977988,0.016274679652292526,0.027073938951705585,0.01980357137501474,0.02772948902368516,0.025882910270823893,0.023506640227473865,0.01604088443198292,0.014935211773263813,0.015436205246812171,0.017043998212045865,0.020061406997279596,0.018118073182127166,0.02583940782966087,0.030591553954711585,0.028447857247267987,0.019914129496176377,0.021266760543213446,0.02376037397238075,0.028058402990520502,0.015697252320024772,0.026797399970795704,0.028662585143004952
BOSCHLTD,0.027818037629314656,0.02186155389661385,0.027601620126451926,0.030210401295748545,0.024465270062451777,0.019920162996192675,0.017266043836640026,0.013030773019377745,0.01509790901774975,0.020020486114714454,0.02182472640482079,0.043067308251043816,0.03711788711605602,0.011694625634271658,0.01522553166737911,0.020583473042435973,0.012757506011265777,0.022012174057101222,0.03438654397917171,0.025748721225848883,0.032077201779493636,0.01757984682296074,0.03252445345436,0.033553754590776856,0.04107138214972803,0.01496201845598888,0.009239614641714999,0.028580807311848474,0.011649511733923042,0.029052406664581004,0.02665213489449359,0.023674784984936623,0.011330341727962061,0.02008754351533619,0.022579406647279695,0.01691438457204248,0.027051449592060853,0.0115382620352463,0.0171046657020317,0.02474084171382095,0.02401796595598481,0.02430879852647189,0.01772090803810905,0.010678571997645542,0.022105711290961325,0.02133995748000291,0.012803938398220707,0.02454598753883442,0.015389171597868945,0.021711051657056845,0.016140891060598704,0.02142140023477785,0.017111331017226304,0.02213614566157072,0.0058906825043921075,0.022305620492755883,0.031832241081039755,0.027118055021872485,0.01508774899140424,0.013424302312917575,0.02397513680682559,0.029434518272636503,0.06376330002777032,0.019297167937233226,0.03336793351770161,0.025944578495321738,0.023160882051014655,0.012142274362275288,0.013294110720355697,0.021482203907349236,0.03246553374759027,0.03516204164284046,0.020782533680110255,0.02588710899460581,0.010265262888525592,0.02033248162305016,0.029100265012176663,0.021559791554186494,0.017532499214746488,0.019273589081407055,0.017168202361016204,0.022866139078207233,0.02699441523845577,0.02214763426729135,0.01230836429543231,0.010861390950888459,0.011448568091325441,0.014104798756194283,0.01896392870431372,0.016808030074769255,0.022845401311955654,0.01729745718174214,0.02550825090682044,0.022355766592022562,0.02370510837770297,0.02589195719372464,0.026586954167218377,0.012503137511140917,0.0247549912162747,0.017615853814223082
