Asset,Covariance_Diagonal,Expected_Return_Penalty,Downside_Risk_Penalty,Total_Linear_Term
UNIONBANK,0.21286865388597484,0.1379133768405093,0.09628319047408264,0.23419656731459193
UNITECH,0.39071497814129585,0.27995747472925336,0.13637613346811364,0.416333608197367
UNITEDTEA,0.22520345546481216,-0.05958722943323337,0.09249440831791832,0.032907178884684946
UNOMINDA,0.2098161772823873,-0.3501372939141502,0.08489481944676311,-0.26524247446738713
UPL,0.13186600569628984,-0.17475005747164182,0.07565973529991708,-0.09909032217172474
UTTAMSUGAR,0.37148817396556566,-0.1542613452434613,0.11377147460313324,-0.040489870640328066
V2RETAIL,0.33291851630946123,-0.06955548833549438,0.11495147188597254,0.045395983550478164
VAKRANGEE,0.2656343124894002,-0.08426436185752406,0.1092943289776315,0.025029967120107438
VARDHACRLC,0.16535895269743842,-0.12290006804744803,0.07831316913350163,-0.044586898913946404
VASCONEQ,0.33565262485044955,0.1010865704378381,0.11560146332737738,0.21668803376521548
VASWANI,0.409166211558015,-0.0181367275421495,0.12852497767726467,0.11038825013511518
VEEDOL,0.0996207377855311,-0.0902756997649796,0.05500798251757758,-0.03526771724740201
VENKEYS,0.24365822187741054,-0.13123567877169742,0.08751340803461885,-0.04372227073707857
VENUSREM,0.31075794151481556,0.029115547617280566,0.10524224808974432,0.13435779570702489
VETO,0.18877757938568754,-0.04318594323193658,0.0841204604668606,0.04093451723492402
VGUARD,0.10386525372219502,-0.2631695488508621,0.06115051659763199,-0.2020190322532301
VIMTALABS,0.3097510241720366,-0.21864320335004614,0.10515311659662918,-0.11349008675341696
VINATIORGA,0.12943643320125872,-0.33480274571200075,0.06653049612589418,-0.26827224958610657
VINDHYATEL,0.21801451362799487,-0.15952067204454978,0.09136960022381295,-0.06815107182073683
VINYLINDIA,0.33656144395273135,-0.2953309470194982,0.11143856828218705,-0.18389237873731112
VIPIND,0.1915040964246696,-0.13692754334426865,0.08659158226497952,-0.05033596107928913
VIPULLTD,0.334193419950478,0.014783113211983041,0.11484451412334848,0.1296276273353315
VISAKAIND,0.19382697108499453,-0.10845648294524883,0.08635920513125135,-0.02209727781399748
VLSFINANCE,0.30384565487617893,-0.20481792062484555,0.10186819115733788,-0.10294972946750768
VSSL,0.2587457972118051,-0.2172899033305799,0.09990338486274937,-0.11738651846783053
VSTIND,0.08039723986830644,-0.13358713763565455,0.05647343680778862,-0.07711370082786592
VSTTILLERS,0.1236697866231922,-0.12784040024196827,0.06578975263301075,-0.062050647608957524
WABAG,0.16240419922336335,-0.02241958836179522,0.07944957675737833,0.05702998839558311
WALCHANNAG,0.26141597911708714,0.08027731293521206,0.09823275698766704,0.1785100699228791
WEIZMANIND,0.42280145297600746,-0.14653704128664127,0.1301470600162934,-0.01638998127034788
WELCORP,0.2624839374419223,-0.0018257482792205985,0.10640129234626063,0.10457554406704003
WELINV,0.3341212007577562,-0.1123361311383684,0.11192616351189853,-0.00040996762646987317
WELSPUNLIV,0.22770544360184483,-0.2427306164890368,0.09615765578412981,-0.146572960704907
WENDT,0.15924293932138334,-0.17524555756494212,0.07118046621163307,-0.10406509135330905
WEWIN,8.909519280872866,0.10303583923689853,0.6389924056931265,0.7420282449300251
WHEELS,0.20324093950215166,-0.17769489549090717,0.07607164212894627,-0.1016232533619609
WHIRLPOOL,0.10616716210069702,-0.14375244196379566,0.06341168641818817,-0.08034075554560749
WILLAMAGOR,0.3352462476799665,0.07957792363122158,0.11487337532547362,0.19445129895669522
WINDMACHIN,0.395927110071713,-0.013959851499819743,0.12244477599744176,0.10848492449762201
WOCKPHARMA,0.24995349317380888,0.04827252620859885,0.10646157880709273,0.15473410501569157
WSI,0.3855910381348206,0.02195559825115244,0.1282196949834507,0.15017529323460316
WSTCSTPAPR,0.21356267664700923,-0.15724936637659354,0.08867398088789104,-0.0685753854887025
XCHANGING,0.3102712799847146,-0.04527007956027819,0.11226433518936553,0.06699425562908734
XPROINDIA,0.2968097006485315,-0.2550412151628819,0.10446961659322652,-0.1505715985696554
YESBANK,0.37077223399786535,0.10584358761560451,0.13546492848601818,0.24130851610162268
ZEEL,0.18606157277363508,-0.03993981040747629,0.0887973619093539,0.048857551501877615
ZEELEARN,0.21582950198260165,0.14001230324107838,0.09104484327589539,0.2310571465169738
ZEEMEDIA,0.2357376419491894,0.016283521173272496,0.0984025763288204,0.11468609750209288
ZENSARTECH,0.1550577758366832,-0.18249615219515777,0.07806603961921713,-0.10443011257594065
ZFCVINDIA,0.08325197388529683,-0.20168744688981607,0.052838902646806934,-0.14884854424300914
ZODIACLOTH,0.16399214174540436,0.08782510407510388,0.08031146296952615,0.16813656704463004
ZOTA,0.27395769506557743,-0.15321607920702268,0.11864176217680208,-0.0345743170302206
ZUARI,0.21939282903698473,0.08854226225103518,0.08833300003612798,0.17687526228716316
ZUARIIND,0.22783992021896932,0.05383400524401168,0.08724118422977349,0.14107518947378517
ZYDUSLIFE,0.09465234366115399,-0.09442539633391081,0.061639126722348406,-0.032786269611562405
