,SOLARINDS,AJANTPHARM,ALKYLAMINE,NAVINFLUOR,RELAXO,PIDILITIND,VINATIORGA,KAJARIACER,AARTIIND,CERA,SCHAEFFLER,PIIND,EICHERMOT,GARFIBRES,SUPREMEIND,SRF,BALKRISIND,PAGEIND,VGUARD,TATAELXSI,RATNAMANI,GRINDWELL,BERGEPAINT,SHREECEM,HINDUNILVR,BAJAJFINSV,UNOMINDA,KPRMILL,KEI,HAVELLS,CCL,TORNTPHARM,SUNDRMFAST,JKCEMENT,POLYMED,JBCHEPHARM,SONATSOFTW,HDFCBANK,CANFINHOME,ZFCVINDIA,APCOTEXIND,SUNDARMFIN,TVSMOTOR,HCLTECH,TITAN,MPSLTD,SKFINDIA,SUPRAJIT,BALAMINES,TIMKEN,AARTIDRUGS,KNRCON,TIPSMUSIC,PVRINOX,BAJAJHLDNG,DIVISLAB,TCS,JKLAKSHMI,BATAINDIA,DABUR,ULTRACEMCO,PGHL,LINDEINDIA,CARBORUNIV,RSYSTEMS,GODREJCP,NATCOPHARM,CEATLTD,MMFL,MARUTI,3MINDIA,RAMCOCEM,TIIL,DCMSHRIRAM,FINPIPE,GHCL,TANLA,ELGIEQUIP,ICIL,LTFOODS,ESCORTS,ASTEC,GUFICBIO,APARINDS,VINYLINDIA,WELSPUNLIV,STERTOOLS,CANTABIL,SAKSOFT,TRIDENT,SOMANYCERA,TATACONSUM,FIEMIND,LGBBROSLTD,IGL,DHANUKA,NOCIL,COLPAL,UPL,GAEL 
TANLA,50.01194249524972,55.01175920763818,55.01938617346664,55.021853546157935,55.01362072846269,50.00989938992121,55.01526113674554,55.01486512768654,55.01790240520636,55.011262791024784,55.01080522141883,50.01371748959158,50.01207306481971,55.01869399029495,50.01202454164106,50.020400041514215,55.01402061029646,50.01129477832285,55.01595879461096,50.024447554521785,55.01703611078285,55.01157596161557,55.01448800486332,50.0122789977551,50.004700142619946,50.01826043541289,55.0212556555515,55.02432143637411,50.0279316637201,50.014157463472465,55.02116516610491,50.009696065864624,55.01771329864193,55.015498292358814,55.01183888572646,55.014676750361815,55.02424750020148,50.0097512219277,55.02275703300416,55.01253024482924,55.018726814872956,55.01165927584981,50.01755158200655,50.00635169359605,50.01569552129012,55.018814718235625,55.01238031532194,55.014975625814486,55.02778413627148,55.01445373867927,55.021802581423515,55.018586979254216,55.0201293213166,55.01560960013149,50.012544238778155,50.01275663987085,50.00528305444812,55.016577291013746,50.016699759933566,50.00929818826248,50.01195345485508,55.014032288481786,55.01610229112805,55.01410540959989,55.01475875050931,50.010416865282096,55.013812633982944,55.02038032414915,55.02124871535035,50.01383728280728,55.012433458429484,50.01319454994727,55.02887279763163,55.02177902011181,55.01677023118645,55.02346329590225,-1450.0360479223646,55.016292147551226,55.02765116207447,55.02447533231824,50.023478479393646,55.02248686976124,55.02800832653714,55.02201821570953,55.028355038203564,55.02678076704579,55.019142762097424,55.02383183720458,55.02492476618092,55.0351415559739,55.02173191829676,50.02057822303429,55.01703821118091,55.01965326673082,50.01310708126377,55.01563166288379,55.031453340001505,50.0075070390587,50.0181022222537,55.02968043585003
ELGIEQUIP,50.00616908507239,55.006925764193525,55.00934345854321,55.00756722121749,55.00795770516189,50.00718901441674,55.01107824786435,55.00646633053046,55.00783900421529,55.007226733970214,55.00768285744031,50.0087620077417,50.00849573600904,55.00991250182491,50.00734252653008,50.011538452723535,55.00769899831621,50.00840784765413,55.0089683127682,50.013334298087734,55.00848716564859,55.00723045618954,55.00891979313407,50.00679052254057,50.00194882078133,50.0119739088164,55.01226385958079,55.01350340157655,50.01869226965921,50.01028580790419,55.01228714147235,50.00492148011999,55.01165664856404,55.00840266752306,55.0056069523726,55.00820661721005,55.01134955715598,50.00658062881787,55.01389759574001,55.00784232587846,55.00852151575048,55.00675463297303,50.010948981399864,50.0044877729575,50.01105207880184,55.01210688573786,55.00775094247955,55.00961564051452,55.01612305577919,55.00866561401785,55.009478323703526,55.01139647805329,55.01324343573638,55.008948576224846,50.00867140141353,50.006120308720725,50.0033365289123,55.01143415407375,50.01008630770328,50.00459647946576,50.00829611745297,55.007792663494335,55.00956901465836,55.01014086137691,55.009387710739745,50.007318847947346,55.00779440371175,55.01214958608496,55.0132451714869,50.0093117137292,55.00751990713491,50.00954814966755,55.01298357904969,55.0116630292667,55.01094200330874,55.01356450477453,55.016292147551226,-1450.0577580804581,55.01706135517295,55.01240848128367,50.01320301935088,55.01083337701759,55.016523598335134,55.01175895402927,55.016021763511766,55.01363757520355,55.013728081909726,55.0123818620445,55.01275085811143,55.01345085566945,55.01214611012962,50.01124545608226,55.010369535318496,55.0109123445938,50.0082786963978,55.00918094788013,55.01606751661111,50.003786329044516,50.01230537526255,55.01563863125738
ICIL,50.01098616915728,55.01434375814594,55.01918071562889,55.01818725663582,55.01418419703916,50.0108210937216,55.01506802757337,55.01488274052346,55.019334022132966,55.011343993645056,55.01012939596591,50.01465858946253,50.016397159941725,55.01387448071199,50.01139161140875,50.02234577846795,55.01507666265127,50.014228591435135,55.01489053102135,50.0224728968052,55.01620914557139,55.01254446703661,55.01508431595332,50.012545304215315,50.00456771499545,50.01980502025063,55.02276450548514,55.02295450537243,50.03058560826505,50.01453402669745,55.022311922449,50.01181355093617,55.01648338172689,55.01705020983535,55.009533393787414,55.01635262455809,55.01947893645685,50.01241261101025,55.0260991820838,55.01136169357464,55.01605249740386,55.011474211500904,50.015761137585415,50.00869898720722,50.01304704908439,55.018552797935065,55.01128816846539,55.019931461770014,55.030405044669976,55.01821217521169,55.02017155696971,55.01617063006089,55.02127857879161,55.01493985072329,50.012859746673385,50.01130131552718,50.00524263007606,55.023631239965304,50.01650891306925,50.00894091053466,50.0157466886816,55.01308676549073,55.01460254189196,55.01366749731339,55.01646569255795,50.01129633432522,55.01440161872802,55.022190838522455,55.02220726973812,50.015310322369686,55.01474223054682,50.015037190803454,55.02409002845586,55.02827009346619,55.0185165579137,55.02814416653688,55.02765116207447,55.01706135517295,-1450.0205209803141,55.03385768577184,50.02434164827331,55.02181096115503,55.031567249502665,55.02070240229347,55.02463795113802,55.036950785791085,55.021670644009745,55.01968114535215,55.025553268907785,55.03687985798074,55.02172141896645,50.01848048840791,55.01988154929009,55.02316730964459,50.0129464730926,55.01477784258588,55.03215298568799,50.00838904261429,50.01667301780524,55.02707971424798
LTFOODS,50.01285813267276,55.012386206510236,55.01679126231314,55.017542328485014,55.01021993606033,50.00923359944363,55.01422410875748,55.012057181615994,55.01617259718784,55.01113974929374,55.00986638468576,50.013005262624226,50.01499325991937,55.014100827963446,50.011073852044895,50.01813173806315,55.013278958586575,50.01085782855109,55.01350379884691,50.02026311866487,55.01216218909996,55.00800646495648,55.01338960050951,50.012796312712815,50.00605237652866,50.017849770098536,55.01781341370914,55.01884195643173,50.02573163002917,50.014014168006916,55.02028324714023,50.00947282053897,55.016008130461074,55.017682937648665,55.012024424663714,55.01666878176971,55.01678287507907,50.01166474754219,55.0193112921736,55.00792238443978,55.01689896174762,55.01018917957555,50.013758877658326,50.008337071728036,50.01544131411173,55.01856600630186,55.00878278813005,55.01521806872777,55.024733888796156,55.01706830924822,55.019364529775025,55.017142859392614,55.01927885431612,55.01664472124177,50.01099232816379,50.01140219450874,50.00591096211699,55.020576543623164,50.0150755344084,50.009566290523864,50.01369223145289,55.012624467448276,55.015626439785414,55.012451913402906,55.014493552642996,50.01152702857262,55.014549551829376,55.02133356857824,55.0189834897943,50.01492369423852,55.01118911556676,50.013662300399226,55.02259226171837,55.02151239882387,55.01936239717695,55.027007215284364,55.02447533231824,55.01240848128367,55.03385768577184,-1450.049101339214,50.0230973198228,55.021466415660335,55.02863928107581,55.02282091942018,55.023513035275265,55.02418620913294,55.02071143120684,55.01947690481945,55.022445970370775,55.02715277035112,55.01787562694341,50.02023776103993,55.01869083897854,55.01784767472039,50.01443143882015,55.01729753170751,55.0333020768308,50.00860109641685,50.020549768984914,55.02935102465528
ESCORTS,50.012284817654376,50.01388243130421,50.020396545593634,50.01765326973666,50.015586147970005,50.01408433948272,50.015442428675215,50.01751330555482,50.01746197052686,50.01329675636284,50.01133254488181,50.0146039988943,50.02274274457872,50.01643587744391,50.012850026744374,50.02470441105238,50.01917786588418,50.01569641408461,50.015579975860895,50.02464995358031,50.01032991928797,50.01051991964239,50.0162262814668,50.016276896583534,50.01083524413152,50.02342196069552,50.023192805350156,50.022543810891655,50.027128334959464,50.02167930681452,50.020576902569616,50.01149672259608,50.01764124104798,50.01848487489854,50.01113868267353,50.015784608710334,50.018833276527374,50.015723570940814,50.02469765218578,50.010602854075984,50.01745331976123,50.012153764322534,50.02446553968328,50.012111165717776,50.01809810376246,50.01770431910261,50.01285044174879,50.01532327028929,50.028147656189056,50.01888888793176,50.018437029545616,50.01795859607492,50.01897606849991,50.020706648859466,50.011142581606535,50.01537363309721,50.010211136227014,50.02185317406404,50.020914951373754,50.01245136631788,50.0187847922039,50.01467574861545,50.0160801061485,50.01400887944497,50.013619672296215,50.01105850937049,50.01571333957439,50.02548100695835,50.01636267493228,50.021697602049194,50.01552917003829,50.019242354456615,50.02147619422263,50.019869837107436,50.01980226342546,50.0219735323593,50.023478479393646,50.01320301935088,50.02434164827331,50.0230973198228,-1450.0500120065863,50.02154731611112,50.02431931646113,50.01981800749227,50.020115623859795,50.0228255753148,50.018477365517775,50.01196232198695,50.020566633758975,50.02600455141025,50.02160113964247,50.02555175549249,50.018525274569384,50.018092313500595,50.017880960680294,50.01606674435915,50.032490606326725,50.01079663338897,50.02470742495227,50.02496822443503
ASTEC,50.01032710512401,55.011256315574286,55.01542873431104,55.01819690640846,55.01170625928911,50.010881858413626,55.01506924865814,55.013349494990386,55.01659664036457,55.010214368063195,55.009211890419415,50.014206340224646,50.01437224646351,55.01544487784665,50.00974504960894,50.020381413310126,55.00972297125688,50.01218137903861,55.0138025319564,50.02026609050697,55.01005647737783,55.01049274877866,55.01235892053162,50.00926724849031,50.00482038463301,50.015204157250444,55.024252859540475,55.01717501449691,50.02503531989351,50.01190623763788,55.018717535024884,50.007910461525725,55.01475212083499,55.010988227055044,55.01174876761649,55.01529265442607,55.01770483688146,50.01037856908722,55.022564398828585,55.00908462902493,55.02192488428106,55.009360900417825,50.0119994267373,50.00805874161069,50.01159832716764,55.01807681239334,55.00960632625185,55.0114124918996,55.0228183235212,55.015599247138766,55.01960889094812,55.01327358258269,55.016930555309735,55.01246424503514,50.00910325318516,50.01005806152003,50.00561834956419,55.017140850968744,50.01618821751123,50.00924394601633,50.01053616887106,55.01299753945143,55.013274692701195,55.01089223529048,55.01003346114976,50.008069706686406,55.01492283763309,55.020081090175694,55.020173943579145,50.01214874102381,55.01078151307768,50.012014240196144,55.02018994432869,55.016777871661645,55.01371448330411,55.017388195857635,55.02248686976124,55.01083337701759,55.02181096115503,55.021466415660335,50.02154731611112,-1450.0388211945185,55.028314841638064,55.01753201800164,55.02880632100307,55.018690220775575,55.01959278724595,55.012866416729956,55.01862721108497,55.019090620597304,55.01874342589098,50.01806777275602,55.016422037034005,55.01688342744445,50.01373309033234,55.01481042795877,55.02946748254818,50.00752399125291,50.016594062292405,55.021338890489346
GUFICBIO,50.01290861874088,55.01418199093935,55.01919145873541,55.018053437735574,55.013280170876065,50.01133718852074,55.01384184634558,55.014973153304446,55.02081785383731,55.01300490387691,55.00940711960515,50.01348981921802,50.01479605930498,55.01354686134565,50.0088613657179,50.02149785047058,55.01484091872232,50.011327812895686,55.01425737491803,50.023850934832126,55.01194453456668,55.01300555822909,55.01394284168581,50.010782988080685,50.005916595539546,50.016213115913644,55.021348707317344,55.02269566632142,50.02679160209666,50.015749313331995,55.02065259512405,50.012828108492215,55.01775745493221,55.01639768462977,55.012454161602754,55.02018155753896,55.01982209651201,50.011049314012574,55.02427938128361,55.01021648655375,55.01914989384708,55.00759473717205,50.01681079165213,50.00721064057276,50.014343578800926,55.017599762791,55.010530317576034,55.01039274202735,55.0305862114875,55.019433968710615,55.020546995740546,55.01475646343091,55.020771452668534,55.018088951460186,50.01219947890645,50.01453711033002,50.006801191124566,55.01925008190816,50.01540744879363,50.0101944468498,50.013091641426,55.013413293197,55.01715566107256,55.01529194676694,55.01370824678612,50.01143144591434,55.01540125089791,55.019916541380475,55.01862567119574,50.016344726457206,55.01438061695372,50.01452065911436,55.02707108085381,55.01994807285166,55.01684903283357,55.02613074361677,55.02800832653714,55.016523598335134,55.031567249502665,55.02863928107581,50.02431931646113,55.028314841638064,-1450.0234414465613,55.01973806756475,55.0306476295475,55.02606875397549,55.02263111597493,55.014412411169296,55.02238033868898,55.0316545788992,55.022419576699015,50.02105535525479,55.019437243561995,55.01872499938162,50.01496841110794,55.016493276955124,55.033844138642344,50.00935534142908,50.020332233905236,55.03075886921954
APARINDS,50.00904879971638,55.01015331019705,55.0146134739984,55.012621383566795,55.0100634634636,50.00933880852158,55.0120979543707,55.01179173127993,55.01296718046685,55.00905018660923,55.01082837398431,50.01006952550451,50.0126359678297,55.0121269075418,50.008324031587,50.016324812326204,55.00955662428039,50.01015839789431,55.012648539289145,50.01672122705894,55.01015778305195,55.01120123368258,55.01129622154431,50.00919809810917,50.00372817890056,50.01434245526891,55.01805883085241,55.01690323913541,50.021437941827585,50.012953214888064,55.017433909984135,50.00729862141518,55.01507853227016,55.0145648093566,55.006730389262444,55.0124201775764,55.01461533503728,50.011080252290824,55.019309675645864,55.008615571428024,55.01795126989082,55.006544265965985,50.01577442898051,50.00707615825069,50.012133337285576,55.012284788388044,55.01160403055592,55.01379123880941,55.02199976225982,55.014408370018046,55.01187832580623,55.01539187737587,55.01349040409464,55.01111757088368,50.0093596738021,50.00740730102179,50.00610836134436,55.02004316412129,50.01338546650496,50.006171896964666,50.011038326423275,55.01106946438188,55.01317194923918,55.013608261831685,55.0092915433289,50.00941008001988,55.00944043030596,55.01692745274973,55.014322296992106,50.011390419357404,55.01027348051496,50.014486646169175,55.0210755584705,55.016711474836114,55.01368548580889,55.01999691329338,55.02201821570953,55.01175895402927,55.02070240229347,55.02282091942018,50.01981800749227,55.01753201800164,55.01973806756475,-1450.0474353841173,55.021911832411305,55.02148195417177,55.016473939996004,55.01262985635063,55.0133731532333,55.020783425933814,55.015149223803505,50.01671925417326,55.0172983533919,55.01611259381845,50.009629133520384,55.01171307607026,55.024848095543994,50.00419953539332,50.015100931638955,55.0220906308264
VINYLINDIA,50.013444657030824,55.014010828268354,55.01661909307317,55.01857615593428,55.01497902846495,50.01018082654717,55.012774479214386,55.01359134048893,55.017179936596925,55.01267831517664,55.00807909905755,50.01643682331233,50.01375257029946,55.01834859213992,50.009549161478326,50.01963129637177,55.0130950029295,50.013688435544395,55.01550116648671,50.022862745164026,55.012024288438724,55.011023005960276,55.013928900961794,50.011701305545344,50.00551314933778,50.015337548850255,55.01679550217133,55.016172940665996,50.026194675581564,50.014610142581255,55.01419835970647,50.01058289736164,55.01412557359162,55.01289436523517,55.00770945606754,55.016241339366566,55.01569406299735,50.00879711036279,55.02562852912059,55.00835003506884,55.021295661135184,55.00934690708473,50.013445321219095,50.00654258244716,50.014211507573215,55.022558262946774,55.01296022517716,55.01437644598964,55.02855130239816,55.01547368834003,55.02130002918928,55.0187345519179,55.02123572628141,55.01393161537352,50.01214726471882,50.011255267614786,50.006333928860016,55.01881273078311,50.015279495799724,50.00781422120529,50.0142283221917,55.01306987063613,55.01532305184622,55.01114709790159,55.015627630105925,50.00938228622103,55.01470035175308,55.01953647390432,55.01722226212418,50.01251466304179,55.00967410742347,50.01339609568524,55.0232963043948,55.020591719970575,55.01571408688572,55.025818986293544,55.028355038203564,55.016021763511766,55.02463795113802,55.023513035275265,50.020115623859795,55.02880632100307,55.0306476295475,55.021911832411305,-1450.015611656761,55.02326553219038,55.02031150554289,55.017888116377755,55.02460668499324,55.02423104018597,55.017659993601484,50.019717096959994,55.017106515861066,55.02102856449737,50.01283575698952,55.01729174145402,55.0282917082249,50.00706021829328,50.015654902120026,55.027809974101615
WELSPUNLIV,50.01281580237837,55.01414265784765,55.018475372578806,55.01757674835781,55.01204419302756,50.01153331548431,55.01303559492205,55.015419022638035,55.01389294873674,55.01149436504626,55.01095127615427,50.01171572933563,50.01548932007742,55.015543496440266,50.00990838678803,50.01828989858154,55.014526638493386,50.01281489384262,55.014813187891974,50.022770686129356,55.01078998545042,55.010963146209825,55.01298068972646,50.01332712833532,50.00732700767665,50.020315917220024,55.02103420235003,55.02145003449877,50.02491460867075,50.01524140521431,55.01959594637925,50.009754632617835,55.01518312759502,55.01424543105801,55.012490208727186,55.01550628865258,55.019065077681134,50.01306281995059,55.0252324288063,55.013105867232795,55.018673266926676,55.01104570063334,50.01463991630894,50.01008916629358,50.01536553012555,55.019922934726075,55.0107652049901,55.01633008286945,55.0263268626423,55.01436946890823,55.02047414306224,55.01921138543554,55.016387949442915,55.017259681767996,50.01222031003524,50.01295820877413,50.007324706853076,55.02299234277023,50.017141045638624,50.009579046639594,50.01530621220216,55.01479185907088,55.01614220259041,55.014045495044144,55.013161892738694,50.011527089394,55.01360470763333,55.02210744575719,55.021064176361186,50.01739551857068,55.012374804170946,50.01752693336997,55.0244995689609,55.021729634449166,55.01896828955741,55.02586142395197,55.02678076704579,55.01363757520355,55.036950785791085,55.02418620913294,50.0228255753148,55.018690220775575,55.02606875397549,55.02148195417177,55.02326553219038,-1450.032720238904,55.018801114516265,55.01621020448479,55.02049140862272,55.030754547063225,55.0206929250656,50.018678106637466,55.02211134893263,55.0187338981184,50.01428506527153,55.016331154079175,55.028919494962516,50.007646332723304,50.01972467622418,55.02763716757831
STERTOOLS,50.00819760456272,55.010649529109514,55.014594980372905,55.01327150855673,55.00977909270557,50.00894603657835,55.01359009199998,55.01379809765707,55.01439521313753,55.01164265641856,55.0080826562603,50.00775939118899,50.012853198535716,55.016671010263195,50.00831918927671,50.016273495326494,55.01188999920193,50.00665454029088,55.0139472986585,50.018441426785934,55.01024513074116,55.00817548158414,55.01012906614141,50.0115075254485,50.00384165404977,50.01457639213382,55.01758955836607,55.017696933537714,50.01852986338395,50.01255008696239,55.01355362893946,50.00839426933456,55.012892929522586,55.01146997315094,55.00914943602844,55.00933792976971,55.01458878286453,50.00828266555475,55.017236528617055,55.00667491800397,55.019721653889555,55.00848262088352,50.01277517906523,50.00476820654597,50.00955049655539,55.01410397057127,55.00933578928826,55.01661625973137,55.02203805087063,55.01465083592079,55.01441310979548,55.01653729007462,55.0154757779625,55.01413069598309,50.011833186104106,50.005926543575406,50.00372849850253,55.01461113709748,50.01163369749181,50.00642229482582,50.012075551045164,55.0083043743814,55.011893524698756,55.01318429709482,55.00918654409809,50.00630087909413,55.01149344537945,55.01594923416954,55.017880407977025,50.01134014211159,55.009595189940526,50.01284326569563,55.018194918952844,55.01719676629631,55.01252305070815,55.021546163394866,55.019142762097424,55.013728081909726,55.021670644009745,55.02071143120684,50.018477365517775,55.01959278724595,55.02263111597493,55.016473939996004,55.02031150554289,55.018801114516265,-1450.0406570364203,55.0149181671527,55.01791758136657,55.0251005207186,55.01691816439948,50.01580255812008,55.01728691636577,55.01577571488582,50.01422052346143,55.008999454093974,55.022614794825714,50.005542218190726,50.014036537572956,55.02181988730491
CANTABIL,50.01008829662192,55.007024423619804,55.01133328473427,55.011668204614935,55.01071694188042,50.00584188759305,55.01117372517477,55.01025634774293,55.01208109261637,55.007986061556196,55.008197538599575,50.01074414701557,50.007291591983304,55.007040980146904,50.006130965543406,50.01143030171151,55.00779394447256,50.0056456860097,55.00933683482428,50.01533114299552,55.00672273384306,55.00869019306385,55.008681725326724,50.007458623269166,50.002109452582,50.01392906431773,55.018001599071575,55.01280931751919,50.0132780597837,50.01100215819243,55.011473324307914,50.00602518543975,55.01226633261638,55.01080459231626,55.00665584901757,55.00959891240657,55.01279586266358,50.006915213408384,55.01615083311879,55.006901628435706,55.010424176936716,55.00685605264199,50.008553719035085,50.00377908621101,50.01020629048705,55.011072296285725,55.00685171041123,55.00903104064038,55.01725276923689,55.01179735383521,55.01460609183806,55.00994275133863,55.010320682379955,55.011911376212595,50.011109632069186,50.00709599139339,50.00326507774495,55.00961182555715,50.009491721603084,50.00345398858743,50.009227788420155,55.00687924573907,55.01157805469545,55.006889778957046,55.009659570207404,50.00492332738627,55.00473647862554,55.01289036668833,55.01454236485694,50.00947906697257,55.00768803072517,50.00925618231054,55.01495041921441,55.011049426142925,55.012153211062774,55.01945884192473,55.02383183720458,55.0123818620445,55.01968114535215,55.01947690481945,50.01196232198695,55.012866416729956,55.014412411169296,55.01262985635063,55.017888116377755,55.01621020448479,55.0149181671527,-1450.034795754647,55.01173756714985,55.01672403424737,55.01600254305634,50.01048511528095,55.01179690414447,55.01340548571476,50.00798524737778,55.00971926716738,55.01911659271001,50.00256189021355,50.012639673721196,55.01658619709949
SAKSOFT,50.01059190743169,55.012109465411186,55.01589923437421,55.017496911187614,55.01158789572058,50.01061801066841,55.01446165476456,55.01007213431455,55.01549337164086,55.01093211374963,55.008420150085946,50.01176917370038,50.01303451650918,55.01471198733278,50.010443995507224,50.018114713274386,55.01555956898169,50.01141316406886,55.01248181607634,50.02148390071631,55.01037655114633,55.009717462110785,55.01411725100765,50.00971626267885,50.00670308833462,50.01602828141153,55.018514758528966,55.017240173130126,50.02226649527133,50.010405071682044,55.01482766284919,50.00829001597543,55.013562945327045,55.01100340018843,55.00879357293337,55.01220292888859,55.02200924713964,50.01068781921866,55.01729478164453,55.00741024481173,55.020901680616895,55.00921519474691,50.012370784077135,50.01061528712678,50.0111460873037,55.01475825442339,55.00917729420085,55.011726957187015,55.02404222807573,55.01159573514221,55.018603320471314,55.01659815037589,55.017092286188486,55.01135541898966,50.00901315713407,50.01131611032682,50.00985140077075,55.01433274601532,50.01565041570237,50.01027923168564,50.01064123409714,55.01186411594449,55.01278027990064,55.011548648432274,55.02071046065355,50.01023018488116,55.01204066618595,55.01578335314292,55.01826734166305,50.013053732991814,55.011628279537405,50.01169016197527,55.02121665217596,55.0172013488892,55.01647647732573,55.01747870880395,55.02492476618092,55.01275085811143,55.025553268907785,55.022445970370775,50.020566633758975,55.01862721108497,55.02238033868898,55.0133731532333,55.02460668499324,55.02049140862272,55.01791758136657,55.01173756714985,-1450.0191487126021,55.01829182163912,55.01872350261132,50.01774292498748,55.01841505470576,55.016961792047155,50.01245586016321,55.01389699811375,55.024719445868506,50.00701653512641,50.01763522115368,55.021222670253245
TRIDENT,50.012236163870604,55.014249660246044,55.01857424662412,55.01827789525148,55.01655781827386,50.011412783268824,55.01526785618444,55.01334829168919,55.02003196007352,55.01257109188335,55.00982297652043,50.01487064387524,50.017818113911936,55.020928228414505,50.011356603164074,50.0205331871332,55.01637946250698,50.01452987015415,55.01521461892983,50.026241921632874,55.01523645987058,55.01440448843402,55.01768190854153,50.015141225403944,50.00768750709281,50.02059044793123,55.02325417983206,55.0244419364229,50.031731820211135,50.01937547653015,55.01896291083445,50.011146752475,55.02020247684294,55.01868867188639,55.01266315490291,55.01975121791021,55.02408677965788,50.01099279003285,55.02352655870461,55.01216108376736,55.01880051152107,55.011628339351304,50.018263187561985,50.00945359762639,50.01713362159168,55.02046313545167,55.0125187928218,55.017646415179634,55.034271255943786,55.01571784216283,55.02036492162135,55.02103149690806,55.02449292069127,55.016641923261524,50.01227655817891,50.014604508346146,50.007994684919595,55.02250638093005,50.019131316240056,50.0087256851351,50.01654115049762,55.01383940615978,55.016331903398715,55.01719362250908,55.01772302842704,50.01210773170503,55.01796457241933,55.02501834647472,55.02129503296618,50.014784934922275,55.01411333894257,50.01753503106494,55.02834075829896,55.0265091441787,55.019170102630035,55.02981284175218,55.0351415559739,55.01345085566945,55.03687985798074,55.02715277035112,50.02600455141025,55.019090620597304,55.0316545788992,55.020783425933814,55.02423104018597,55.030754547063225,55.0251005207186,55.01672403424737,55.01829182163912,-1450.0282611666821,55.020759327945896,50.021953514486974,55.018026980819286,55.02170454701248,50.013330656845284,55.018014095717234,55.03471439211996,50.00842977340977,50.02353549274059,55.03135044768063
SOMANYCERA,50.00913260141177,55.012366698346256,55.01774653225867,55.01613171544044,55.01351069103163,50.010401226027355,55.0142768411555,55.020466009152635,55.01545258982545,55.01660716934373,55.00929497173277,50.014508229099334,50.01397303104368,55.013145386674275,50.01122270465096,50.01782891107355,55.0136591171328,50.01206083857687,55.01359151331711,50.01765237632984,55.01232581346623,55.01003863299154,55.011916434067565,50.013942619131676,50.006090386371,50.018946428944695,55.015974742586955,55.01704727096175,50.022801744146,50.01701080721234,55.014357940215554,50.006728149002946,55.01484019291193,55.01536103387492,55.00885557565251,55.01318251705807,55.01730543102333,50.01170099295854,55.02247786205239,55.00757733250478,55.015105105593534,55.01053997671027,50.01473290750932,50.008634689823715,50.01353841868484,55.01454015258012,55.010685330999166,55.01609542193658,55.0243735625773,55.01662881597672,55.01908250514685,55.01651968914049,55.0147679009176,55.01286085247633,50.01363497868306,50.00863642750553,50.007805603954225,55.019685875860056,50.014069606652804,50.00804117715814,50.014464668722745,55.007738356891544,55.011500147468176,55.01303217659828,55.010763024574096,50.00895859020171,55.0120176681664,55.02022807776882,55.01819968815936,50.01445708417343,55.01032041658398,50.01588725028,55.021002153935626,55.0198017905215,55.01757656223029,55.01894274208727,55.02173191829676,55.01214611012962,55.02172141896645,55.01787562694341,50.02160113964247,55.01874342589098,55.022419576699015,55.015149223803505,55.017659993601484,55.0206929250656,55.01691816439948,55.01600254305634,55.01872350261132,55.020759327945896,-1450.03726287771,50.01643747436487,55.01629623386274,55.016423420711966,50.01371529589234,55.00997032197087,55.02230491709948,50.006802611572596,50.01836623477956,55.02002652175897
TATACONSUM,50.009545422573545,50.01435506829333,50.015024188119604,50.015458138533226,50.0108882909246,50.011858314400506,50.0126194768292,50.01345754014981,50.015736979564494,50.01144265119359,50.00898559053019,50.01470756271837,50.01505549268859,50.013257043540776,50.00941350783917,50.019382660228,50.01628421847573,50.011951638212956,50.01292356793658,50.02120772733662,50.01055503382771,50.009481516151226,50.01378625209249,50.01274660400944,55.01019295642114,50.01976029858216,50.01853015781904,50.017782523268416,50.02256748087363,50.01655277745155,50.01664714667458,50.01021008873967,50.01431804488669,50.01433299153711,50.009337712441095,50.0157277727403,50.01706031042379,50.01208106585098,50.01991498301772,50.00878191982992,50.01589528725672,50.009342872618284,50.017704698263515,50.010201052298065,50.01715147182654,50.014929936739854,50.010949870232416,50.01388761276443,50.024222443368,50.01613844606476,50.01530766814413,50.01519877355706,50.01590212583081,50.01473063900235,50.011118256885666,50.013648290772174,50.00882471408236,50.016979919256066,50.018321540530344,55.010995418446235,50.015955886088236,50.01198469285395,50.01467415673193,50.012911409316374,50.011192460814165,55.01280217762166,50.0114108411362,50.019085189313714,50.01451407174707,50.01627719447725,50.01141511316997,50.014876441648255,50.019220245091006,50.017859606512395,50.01512794692232,50.01715436043809,50.02057822303429,50.01124545608226,50.01848048840791,50.02023776103993,50.02555175549249,50.01806777275602,50.02105535525479,50.01671925417326,50.019717096959994,50.018678106637466,50.01580255812008,50.01048511528095,50.01774292498748,50.021953514486974,50.01643747436487,-1450.0439139156326,50.01647350938298,50.01435465457336,50.0141708430891,50.01348928701817,50.02643051607025,55.00939602953335,50.019218274972836,50.02145290781097
