,TVSMOTOR,PERSISTENT,TRENT,ADANIPOWER,PRESTIGE,NTPC,ABB,MAXHEALTH,ITC,LT,TITAN,BHEL,TATAPOWER,SUNPHARMA,OIL,CUMMINSIND,BHARTIARTL,IOC,OBEROIRLTY,SIEMENS,ADANIENT,FORTIS,CHOLAFIN,NMDC,DLF,ESCORTS,ALKEM,M&M,POWERGRID,JINDALSTEL,COFORGE,JSWSTEEL,TORNTPHARM,BAJAJ-AUTO,TATACONSUM,APOLLOHOSP,TATASTEEL,NESTLEIND,ONGC,LTTS,SBIN,HINDALCO,ICICIBANK,COLPAL,INDIGO,AMBUJACEM,BRITANNIA,BAJAJFINSV,PIDILITIND,ULTRACEMCO,GODREJCP,MPHASIS,SBILIFE,HINDPETRO,CIPLA,GRASIM,SAIL,EICHERMOT,WESTLIFE,HCLTECH,PIIND,INDUSINDBK,BOSCHLTD,AXISBANK,ASHOKLEY,MARUTI,CONCOR,ASIANPAINT,MARICO,ADANIGREEN,ADANIPORTS,GODREJPROP,PAGEIND,BAJFINANCE,DRREDDY,DMART,VEDL,AUROPHARMA,TECHM,RELIANCE,LUPIN,ACC,HEROMOTOCO,HAVELLS,TCS,HINDUNILVR,DIVISLAB,INFY,WIPRO,HINDZINC,BATAINDIA,HDFCBANK,HDFCAMC,BPCL,SHREECEM,RAMCOCEM,JUBLFOOD,DABUR,UPL,KOTAKBANK
GODREJCP,123.4815342385993,123.47567683614463,123.48701138022497,123.48251712135558,123.48187640002641,123.47518682252775,123.48295753000843,123.47978265378268,129.6509831891533,123.47887582288743,123.4848811522184,123.48555533725295,123.48554777661715,123.47834009137688,123.46757914738706,123.48466467541917,123.47843375425947,123.47880803309084,123.4919060126071,123.48792426394638,123.48796731257804,123.48041908569743,123.48235770929057,123.485708981242,123.49625693765901,123.47709639776485,123.47198800499442,123.48261599322413,123.4760501814645,123.47998201926694,123.48116725202846,123.47426482915245,123.48098159793568,123.4793674180734,129.66165887502788,123.48138918101213,123.47671239291302,129.65326167016,123.46155053523088,123.48441700766054,123.4809459605174,123.47345037609523,123.47639786953124,129.6562534459308,123.48639307799769,123.48488013192059,129.6582260438395,123.47993008697946,123.48758767438161,123.48558456282353,-926.1324633015495,123.48007096711939,123.47972990893214,123.48226343336484,123.47450179949371,123.48217218405543,123.47902163122293,123.48712815155776,123.47248399227445,123.47890255360363,123.48158259448905,123.48188176039571,123.48307386106805,123.47860983116868,123.48597459679576,123.48440660941213,123.48472508911485,123.4845672188992,129.65941922427888,123.481597972,123.4881131104114,123.49321459605082,123.48037270691663,123.48370347399543,123.47551588174298,123.48397375983305,123.4720904504517,123.47881941342956,123.4781620070305,123.47680527291288,123.48515967271067,123.48528728083275,123.48420324294355,123.48307849230119,123.4780909935285,129.66061365390385,123.48243650891195,123.4774993482811,123.47758334257767,123.47335545517595,123.48401434730519,123.47893899633945,123.48825594936147,123.48085995966437,123.48761622842937,123.48830743327864,123.49441865829121,129.6659920741287,123.48197140378872,123.47959355874858
MPHASIS,123.4816119184982,129.70779787040559,123.48668063951663,123.49751778957656,123.48673213287319,123.48221310968484,123.48132830125664,123.4812941427644,123.48089372392863,123.49269821276312,123.48794059573294,123.49405543479233,123.4969039861698,123.48461501783322,123.48787355327437,123.48593788470555,123.4817874310437,123.48401981672092,123.49436597534671,123.48380239253328,123.50350829137511,123.49329305180629,123.48995447455971,123.48595039754187,123.5015569700756,123.47571093896232,123.47492011371529,123.48018941919031,123.47297898763082,123.49911009207892,129.71549024396253,123.4914528142879,123.47916430181573,123.48001086677405,123.48555496062679,123.49328241536563,123.49941794833205,123.47763140709168,123.48133691914933,129.7085641587813,123.48800916584943,123.50629030534708,123.48324185904153,123.47561673456144,123.49347157325914,123.48861501944387,123.47661620451751,123.4935561762658,123.48247409444747,123.4858820820404,123.48007096711939,-926.129806763703,123.48294757750645,123.48306209748961,123.47458422351298,123.48716863699642,123.50490743024747,123.48819321617677,123.48024801758561,129.67931725017417,123.48962700912165,123.49096353825848,123.48835437024223,123.48046679367204,123.48910629956993,123.48147752138578,123.48042390481592,123.48684037595797,123.48242529365888,123.47990324324945,123.49904196324226,123.5039163321538,123.48709866694153,123.49109428512787,123.47904967862198,123.4844047185592,123.50108253839741,123.4895468206407,129.69018369905749,123.4876629561191,123.48541917019759,123.49054744104006,123.48724215491458,123.48814293212925,129.67886346224955,123.47773400800224,123.48781530667961,129.6854729652953,129.68600898716593,123.47924180968141,123.4924934050554,123.48525669876642,123.4901428738566,123.4874171970055,123.48761286711252,123.48788689776092,123.50196671912283,123.47990040440669,123.49108833786377,123.48220152249792
SBILIFE,123.48479620264155,123.48540623586734,123.48071796211684,123.48669932573509,123.48786416199843,123.48197870163318,123.48076791244816,123.4729076685735,123.47686240068751,123.48408599796957,123.48729417984114,123.49447058575538,123.49142645753733,123.47712957426998,123.47669216500293,123.48245162210651,123.48260345541598,123.482452528865,123.49382664334024,123.48490356823726,123.50549650275772,123.47929781248087,129.6597926647627,123.48537169106507,123.49885875019109,123.47950040920904,123.47743009966828,123.48620939152758,123.47841863942472,123.49049970413412,123.482542976508,123.48781473356956,123.47569552937105,123.47949367801874,123.48140152161395,123.48327267755866,123.4917788124406,123.47939520577825,123.47961775998237,123.48741150293017,129.6610496268524,123.49297078175903,129.656322425016,123.47516109321839,123.48609049740537,123.48849237092352,123.47579600282003,129.6686176833283,123.48235439540758,123.48510211948599,123.47972990893214,123.48294757750645,-926.1192913696536,123.4820143669829,123.4717028488742,123.48578047138801,123.49579882192393,123.48406285594808,123.47764953447162,123.47897828342661,123.48200267407685,123.49025891207657,123.48404430102468,129.65930881625619,123.48795152120533,123.48306003961613,123.48883810596664,123.47926838829142,123.47794746216823,123.48646527813037,123.49975177023293,123.49795991726882,123.48067540179369,129.6646753555108,123.47304567429643,123.48368455933766,123.48647041789542,123.47866275892781,123.48250833609697,123.48376296434117,123.47866429351438,123.4865452136113,123.482314172039,123.4838343446983,123.47885397940343,123.48093257789361,123.47561171715407,123.48073230767997,123.48430304887978,123.48321024321572,123.48600654360791,129.6546317176824,129.66132805704544,123.48293756624469,123.48251292254028,123.48411342180555,123.48710581106405,123.47739229024927,123.4863114342628,129.65694421945338
HINDPETRO,123.4830408857396,123.48059039948325,123.49392391273636,123.50501390379316,123.50008510155024,123.4903512106176,123.48425132383707,123.47923235216331,123.48332790525677,123.48456450886505,123.4893186015538,123.52021244000827,123.50620149276617,123.48036363886504,129.65485725022538,123.48583924608977,123.47857541584932,129.70652157761947,123.49849774961561,123.48540825235725,123.51143745792206,123.49051203074166,123.49047328469595,123.50991753212838,123.50454468042514,123.48404963777804,123.47664052786169,123.49119878270963,123.48703899507512,123.50092732187542,123.47906728679817,123.49430039469195,123.478887643181,123.48384837017261,123.48154809967488,123.47803983749287,123.4981718465593,123.47592485990742,129.66995518511462,123.48033128007444,123.49944412758813,123.49490123021184,123.48361200148338,123.47787281204742,123.49554513064686,123.49923758614986,123.48042614389712,123.48948207423203,123.48316809992264,123.48421305911685,123.48226343336484,123.48306209748961,123.4820143669829,-926.1261352439616,123.46638503684372,123.49447147893403,123.51197356467014,123.49238656082679,123.47370890947795,123.47227171679424,123.48614486258711,123.48719992702581,123.48906911566903,123.4875075476534,123.4964247354076,123.48033253511147,123.49727279941752,123.48089614363744,123.47494612342524,123.50936834805472,123.5086700391029,123.50946828899166,123.48813061237158,123.48902067119215,123.47617687355162,123.48378881675276,123.49788712103077,123.48669767948473,123.4824716959742,129.65882079316302,123.48631278409314,123.49748133122438,123.49307008464095,123.48723348552542,123.47682651036857,123.47680757274952,123.47837092541431,123.47484473760818,123.48257878660104,123.48835487708945,123.4893733342129,123.48114825173036,123.48691139031936,129.7078799669085,123.48829130702745,123.49002359292072,123.49297998723347,123.47720563920342,123.49392637110526,123.48527559402385
CIPLA,123.47161403836742,123.47795887030767,123.47325215981618,123.47302327273539,123.46880342677699,123.4723114183858,123.46816438841896,123.47824480613679,123.47124187497013,123.47155055109286,123.47438540417969,123.47614049117124,123.47195088835502,129.65807108264133,123.47173480880517,123.47072722957782,123.47252424669793,123.46745654860604,123.47627836129342,123.47014134562141,123.47310460732032,123.47022198217147,123.47147030608377,123.47859317542029,123.47661192448217,123.47266933179108,129.6563558678464,123.47112520819311,123.47118871106494,123.47440222529218,123.47432096629299,123.47462933521362,129.6518848295548,123.47204088413878,123.474066851472,123.48116921231548,123.47290147413497,123.47218632047381,123.46837332432185,123.47564953110589,123.468054745577,123.47372712019981,123.46844933727192,123.47443243587495,123.46989847309152,123.46899520196675,123.46969136421413,123.46986333784565,123.47222437392054,123.47169962796946,123.47450179949371,123.47458422351298,123.4717028488742,123.46638503684372,-926.1157594377614,123.47139955280667,123.47125924525977,123.47100567356239,123.46678761412036,123.4763449402856,123.47576414655941,123.46924093894586,123.47282365251186,123.46985787624581,123.47367860949444,123.46942281423162,123.47206088994673,123.4710981375076,123.47799957281018,123.46624315654003,123.47407386874832,123.47810420840378,123.47324520835562,123.46761665572393,129.6604782471359,123.47090049517467,123.47597172847742,129.66681302905556,123.47558938205356,123.46956260507693,129.66719194844967,123.47251634201379,123.47197641425151,123.47079822327962,123.47430216090044,123.47372903932504,129.6590975295246,123.47498709968636,123.4750733076651,123.47269791778686,123.47098736861219,123.47032397871376,123.47465638361382,123.469563098831,123.47240326515382,123.47356216342979,123.476333188942,123.47687363444166,123.47606793601605,123.4709538581707
GRASIM,123.48945109349424,123.48972087710038,123.49035219437405,123.49946789318767,123.49186895606542,123.48632776563952,123.48464183652868,123.47829104501841,123.4843271270511,123.4894161409429,123.48963832522168,123.50787338758909,123.50242114865696,123.480640836297,123.47328728633045,123.4847326847244,123.48523932813114,123.49200288821496,123.5056062110504,123.48867816176846,123.51097732440314,123.4822072152217,123.4987965899181,123.50891744964895,123.51185261072382,123.47799869114027,123.47659468502198,123.49055606590883,123.48149555837688,123.5070569827754,123.48823529279068,123.5014744879818,123.48031866113377,123.48190975823545,123.48971799025298,123.4855730698107,123.50248968194123,123.47705159808666,123.481670719493,123.49157720989126,123.49361831612805,123.50216614161133,123.48761750896816,123.478234805862,123.4944669534309,129.67639195341403,123.47908078686984,123.49709902495931,123.48487590912859,129.67475868074936,123.48217218405543,123.48716863699642,123.48578047138801,123.49447147893403,123.47139955280667,-926.1108581273066,123.51040519013208,123.49152979596735,123.48440617177167,123.48049906780858,123.48961011851179,123.49367260106757,123.48923859050021,123.48871206088162,123.49956534208098,123.48564293186013,123.48977479247247,123.48431295896523,123.48169289108901,123.4919776869819,123.50661729693789,123.50694083075376,123.4894246592483,123.49674811900016,123.47756888509232,123.48561925585517,123.50052784475267,123.4868529372281,123.48721048702205,123.48731807009005,123.4853961124976,129.67436580417038,123.48742426400142,123.48910234824018,123.47980255749533,123.48119301752283,123.48386696573613,123.48369971989237,123.48578133613736,123.48306414789184,123.48891033156318,123.48557256458443,123.48773168003672,123.49277241399147,129.67067180150022,129.67715701071762,123.49644832862381,123.48037091576364,123.48947030049263,123.48729411252083
SAIL,123.4936746333911,123.51467566785146,123.49834293886937,123.52917151164061,123.50930801213926,123.5058117524249,123.49409544129733,123.48044776752485,123.49049561785992,123.49736311938622,123.49365126839677,123.5608159665035,123.54515350271848,123.48901018083194,123.49880478512759,123.49432836870591,123.49429284195386,123.509362617358,123.51954782397246,123.50465291125863,123.53233270004782,123.50032662038831,123.50640547827211,129.7648763106203,123.53227044447988,123.49005847232795,123.48202615056547,123.49385029873153,123.49570703864975,129.7600964266114,123.50905376690366,129.73213770146197,123.4872093869491,123.48319047957261,123.48964436974339,123.4947162747844,129.7516821811192,123.4735251277967,123.50984234855954,123.51279103832996,123.50970257471656,129.73741889893634,123.49896144275087,123.47871282421539,123.50268982080982,123.50856433296721,123.47583908990237,123.50747695805907,123.48458714692978,123.49841422024761,123.47902163122293,123.50490743024747,123.49579882192393,123.51197356467014,123.47125924525977,123.51040519013208,-926.1143367921834,123.49491048221336,123.48796313712509,123.49408798796804,123.4993047379374,123.51542767798173,123.49876521108851,123.49873666755178,123.51816679341914,123.48516975742734,123.50280781367042,123.47503679364868,123.48483337263758,123.51628209966879,123.5302098262122,123.5276925450377,123.49511413524604,123.5049663968729,123.479730174146,123.4941307308269,129.74453267031848,123.49970757454784,123.49925252875781,123.49675187937282,123.49704954983605,123.50780467366314,123.4940537883949,123.49674246507186,123.48664046611196,123.4733349749477,123.49395202155259,123.48918765977805,123.50180820404324,129.6826801221695,123.4953143040027,123.49140830856018,123.49638826053771,123.50727388635312,123.4987971121304,123.50520435231965,123.50386532617432,123.4817511219855,123.51517209606064,123.49047440857305
EICHERMOT,129.67397280172688,123.48171377024536,123.49535409185958,123.503373888613,123.49236668027984,123.48116470085313,123.48201436283316,123.48176527282385,123.48083403112145,123.48626324994035,123.49208975985283,123.50524435360259,123.4972948693948,123.47890181912541,123.47315001462613,123.48886671037289,123.48695277724943,123.48895426505834,123.50023933325258,123.4902015692258,123.50579701848534,123.47939892200375,123.49447178436222,123.4891304661844,123.50468435581195,129.66103419922882,123.47453966872365,129.67214300108844,123.47657863513385,123.49066857383343,123.48527748248554,123.48761886244688,123.47820108713708,129.66684336043485,123.48775311702764,123.48232346472233,123.48864218158297,123.4794553830495,123.47848736456814,123.48334858376623,123.49227500117973,123.49182810211931,123.48748701862624,123.47865551469596,123.49166768535511,123.49629808874002,123.48077806395915,123.48857010674226,123.48563082963383,123.48712734969527,123.48712815155776,123.48819321617677,123.48406285594808,123.49238656082679,123.47100567356239,123.49152979596735,123.49491048221336,-926.117845285512,123.48157423359172,123.47854922828608,123.49152491528395,123.49784338030452,123.49405102502934,123.48844781481992,129.67867014908774,129.67087459844467,123.492854796427,123.48515862172167,123.48100463915179,123.49236450045686,123.4991054454564,123.50125386330862,123.4890975079264,123.49291561220093,123.47701445164643,123.48944707774365,123.48808372593331,123.47993196191518,123.48304894639017,123.4866261155409,123.47917797355231,123.49685482566832,129.66869051585002,123.49040096620706,123.47695879136924,123.48455793539202,123.4791332066581,123.47949920840631,123.48210696610104,123.47855798273437,123.48849598996384,123.48656005378382,123.48989299023876,123.48742285029542,123.48874342285671,123.49337629829336,123.49870852579267,123.48135716577377,123.49106350449608,123.4886903874472
WESTLIFE,123.48702799620551,123.479908489058,129.66187548687364,123.48935342100398,123.48874815088598,123.47791035149424,123.4832624304471,123.47893605330009,123.47529544752476,123.48143900116403,123.48471298713332,123.49440398190171,123.49652525292979,123.47479437493905,123.47267881151572,123.4785631315647,123.47633782362891,123.47956937844094,123.48938617059261,123.47969676837548,123.49701208089064,123.47459947058567,123.48514437459113,123.47230179772467,123.49485671056956,123.46786635003227,123.47121149492861,123.48362568035765,123.47826271882289,123.48699464548267,123.48404381403344,123.47877512153923,123.47470570999533,123.48082839280332,123.48004145762437,123.48401947473798,123.48608412201796,123.47277694393571,123.47481698977359,123.48561028962897,123.48202252342077,123.48793138459615,123.47862135382033,123.47230218942559,123.49007712938658,123.48465930897208,123.47491206342204,123.4885924962291,123.4748026518646,123.47829551287654,123.47248399227445,123.48024801758561,123.47764953447162,123.47370890947795,123.46678761412036,123.48440617177167,123.48796313712509,123.48157423359172,-926.1113900266989,123.47136831810178,123.4780969017875,123.48872900612716,123.48202071899885,123.47779690612515,123.48916966214233,123.4779220828257,123.47891734133924,123.47658829446223,123.47499833369253,123.48362992529078,123.4900593131145,123.493567884497,123.48115121700107,123.48824307465208,123.46615890093659,129.65715347958619,123.48476378221784,123.47383251499986,123.47715396581401,123.47918796564099,123.47291603712273,123.48353372715292,123.48181580086765,123.48216888601888,123.47141466053054,123.47158236687724,123.47100335672343,123.47264067623931,123.47796569170345,123.48249924470778,123.48586788706154,123.4761397557809,123.47966564509665,123.47903617458715,123.48130042532242,123.47971555706283,129.6687066728582,123.47110246890793,123.47975790424769,123.47488120277077
HCLTECH,123.47140088011045,129.68535955966868,123.48213471522308,123.48900325278228,123.47918490509295,123.47973303330676,123.47918953408421,123.47892892229333,123.4750826551386,123.48423005145614,123.48171944461365,123.48468689527121,123.4883464991207,123.47984344647693,123.47922322962003,123.47871101210453,123.48170570226264,123.47564506440165,123.48940414176317,123.47915459591809,123.49226926305815,123.48145369968105,123.48286703146027,123.48956408070617,123.49204750790017,123.47147099184616,123.47501623018823,123.47710651387618,123.47403501756264,123.49185688230025,129.69150677187085,123.48661136988619,123.47735137509451,123.47514630959941,123.4815669504543,123.4846898414439,123.49072788724922,123.47548857483886,123.47829253542642,129.6867827693124,123.47914942520737,123.49592903966558,123.47753198455587,123.4737845528254,123.48339142176897,123.48112720267957,123.47581407530043,123.4835600025134,123.47908347245738,123.48096211991805,123.47890255360363,129.67931725017417,123.47897828342661,123.47227171679424,123.4763449402856,123.48049906780858,123.49408798796804,123.47854922828608,123.47136831810178,-926.099622920471,123.4832116128621,123.48711893183022,123.48035727232039,123.47771527816087,123.48308386005695,123.47435643869119,123.47536581348001,123.47903221344217,123.47850744472095,123.47318228821138,123.4906209006069,123.49049392784858,123.47838203314936,123.48357493875983,123.47808843506178,123.47960024483069,123.49112239043833,123.48119998643591,129.68040297556243,123.48133915941958,123.48430793979543,123.48005464377411,123.47791554346082,123.48304620184018,129.67223696877002,123.47685049917766,123.48400650793639,129.67753074735006,129.67627827561907,123.474810380321,123.47886401439598,123.48277290299964,123.48767971894287,123.47758731922843,123.4832112739048,123.48098500595509,123.4873144330171,123.48053635147718,123.48599052588023,123.47933356129099
PIIND,123.48264039503883,123.4903424489448,123.49138897617863,123.50879855151564,123.49046494349034,123.47986502853328,123.48438013607375,123.47953527679556,123.48360384941336,123.48589757689905,123.49072474083371,123.50249072997929,123.50237275207812,123.48271136829212,123.4771136798569,123.48963077619214,123.4797499053764,123.48433334789809,123.49583409716024,123.4873688572282,129.6773961205519,123.4847299791031,123.49709926681032,123.50445525157718,123.50421970933562,123.48728959549152,123.47992589314867,123.48913305358812,123.47850831854691,123.49668469554439,123.49365121909824,123.49377018976631,123.48672971661765,123.47899838228193,123.4917560781135,123.49817752040602,123.49340056820537,123.48166253619888,123.4782156468855,123.48932565099685,123.48539138660598,123.49565551601069,123.48058585313854,123.47636318681694,129.667036601428,123.49007289999494,123.48147940070518,123.48764592617067,123.48511971846239,123.48632748257387,123.48158259448905,123.48962700912165,123.48200267407685,123.48614486258711,123.47576414655941,123.48961011851179,123.4993047379374,123.49152491528395,123.4780969017875,123.4832116128621,-926.1065721993042,123.49245939522027,123.49090810681429,123.48262787462428,123.49725530820882,123.48226246045937,123.4924745227276,123.4844343800223,123.48097703993824,129.6624569522707,123.49939837102318,123.49523428770797,129.65787294935313,123.48767950985308,123.48137409173495,123.48151224949788,123.50172082785596,123.4914428024191,123.48705195018636,123.48531197070275,123.48847993505797,123.48887021609107,123.48489996669801,123.48818132867518,123.48047675510341,123.47795909931773,123.48781136441906,123.48258378871748,123.48872344572382,123.48470429188023,123.48808164870107,123.4790998950242,123.4879818182751,123.48870142826433,123.48820483176755,123.49053019628707,123.49140634189797,123.48295606213222,129.66842527701877,123.48285395313678
INDUSINDBK,123.49583644566422,123.4931986986384,123.49665618211012,123.5078943489203,123.48982272900338,123.48908989183926,123.48790212963036,123.47844898825014,123.48621686064703,123.49332249237514,123.48982131988933,123.52437309630074,123.51179680816179,123.48169139224214,123.48327620008558,123.49096315177397,129.66259608658387,123.49026547490442,123.51002825236395,123.49329855442971,123.50967526127866,123.48660025690981,123.50657123337291,123.50667260094116,123.51753216481075,123.4845169620516,123.47874579827794,123.49889047203436,123.4824232265972,123.50470057976375,123.48915801511444,123.49852662052626,123.47734360280865,123.4879072364428,123.4881332063527,123.48889210335446,123.50532921434072,123.47455050206776,123.48294713785899,123.4922409097162,123.51209477682863,123.50601400146246,123.50171654413049,123.47530792598332,123.50346038887267,123.4971346851942,123.47535576984666,123.51024608946025,123.48605386700302,123.48981330490514,123.48188176039571,123.49096353825848,123.49025891207657,123.48719992702581,123.46924093894586,123.49367260106757,123.51542767798173,123.49784338030452,123.48872900612716,123.48711893183022,123.49245939522027,-926.0959524843057,123.4963674882801,123.50656288351746,123.50936638824933,123.49543666086748,123.49487848013797,123.48462032740397,123.48048996795518,123.50209338283776,123.51106399096977,123.51277376455934,123.49071689469042,123.5101463395381,123.47325819552842,123.48765242209896,123.50851208054488,123.48880482059243,123.48320764965976,123.49400690895916,123.48673654138247,123.49466245903116,123.4928158802783,123.49043961023494,123.48297385443945,123.48186818178073,123.48236917525426,123.48397696821951,123.48699437700475,123.4850510431896,123.49277237783713,123.49752452396217,123.49538082725473,123.48684709950365,123.48819973055069,123.49069334397984,123.49499137299799,123.48263022232749,123.49373036997827,123.49559555515046
BOSCHLTD,123.49475100763678,123.48879452390409,123.49453459013392,123.49714337130322,123.49139824006991,123.48685313300365,129.65754566234446,123.47996374302684,123.48203087902522,129.66030010462256,123.48875769641228,129.6833469267589,123.50405085712353,123.47862759564174,123.48215850167483,129.66086309155028,123.47969047601873,123.48894514406456,123.50131951398663,129.66602833973369,123.49901017178695,123.48451281683043,123.49945742346182,123.50048672459823,123.5080043521572,123.48189498846344,123.47617258464919,123.4955137773193,123.4785824817414,123.49598537667205,123.49358510490197,123.4906077549924,123.47826331173542,123.4870205135228,123.48951237665474,123.4838473545795,123.49398441959951,123.47847123204272,123.48403763570948,123.49167381172128,123.49095093596344,123.49124176853394,123.48465387804558,123.47761154200512,123.48903868129841,123.48827292748746,123.47973690840567,123.49147895754629,123.48232214160532,123.48864402166453,123.48307386106805,123.48835437024223,123.48404430102468,123.48906911566903,123.47282365251186,123.48923859050021,123.49876521108851,123.49405102502934,123.48202071899885,123.48035727232039,123.49090810681429,123.4963674882801,-926.0986051457523,123.48623013794469,123.50030090352516,123.49287754850278,123.49009385205846,123.47907524436974,123.48022708072781,123.4884151739148,123.49939850375506,123.50209501165031,123.48771550368758,123.49282007900206,123.477198232896,123.48726545163052,123.49603323501964,123.48849276156164,123.48446546922222,123.48620655908886,123.48410117236847,123.48979910908568,123.49392738524591,123.48908060427476,123.47924133430288,123.47779436095834,123.4783815380988,123.48103776876366,123.48589689871179,123.48374100008223,123.48977837131943,123.4842304271892,123.49244122091429,123.48928873659949,123.49063807838516,123.49282492720118,123.49351992417468,123.47943610751861,123.49168796122373,123.48454882382168
AXISBANK,123.48734822626986,123.48490343578737,123.48807884235677,123.4922146689004,123.49099067729097,123.48315023435705,123.47570526484165,123.47608910747357,123.48076383951437,123.48730135749855,123.48648395748907,123.50006318119583,123.4967587112393,123.47403691061902,123.47672321140453,123.48137842062476,123.4816450355901,123.48544468041192,123.49725508418797,123.48678973095892,123.49408562162668,123.47873193534397,129.67210688239678,123.49802181749774,123.50381990809583,123.47886615710664,123.47362933618288,123.48976521545285,123.47892250641911,123.49487615703671,123.47652640828892,123.49124788287418,123.4740445881917,123.48251370685585,123.47989026780664,123.48188016726687,123.49386650795691,123.47450387580668,123.48190737011083,123.4799110518974,129.67733333263791,123.49284960841109,129.67467421309095,123.47302762177259,123.49221055184267,123.489077919789,123.47471174127395,129.6692949650056,123.47931700423487,123.48633656719034,123.47860983116868,123.48046679367204,129.65930881625619,123.4875075476534,123.46985787624581,123.48871206088162,123.49873666755178,123.48844781481992,123.47779690612515,123.47771527816087,123.48262787462428,123.50656288351746,123.48623013794469,-926.0915399036587,123.49312394737478,123.48783619123074,123.48905674874823,123.47458016170103,123.4745183134437,123.49307445641355,123.49585786399632,123.49755377553828,123.48177660389794,129.66992784255888,123.47456024579844,123.4824834816101,123.50012320773263,123.48240459392687,123.47986292463273,123.48648353644796,123.47983635013955,123.4875887833849,123.48629963412156,123.4825332961637,123.4770715587766,123.48017663665519,123.4733678381833,123.47892594902541,123.48221516965108,123.4832343464366,123.48711715446399,129.6625119992232,129.6639642652551,123.48507074574931,123.484038112854,123.48492585212315,123.48667515352801,123.47701873125462,123.486784284804,129.66623260860118
ASHOKLEY,129.67849874196966,123.48875539827316,123.50057374431535,123.51000926461634,123.50030852480867,123.48953943754893,123.49036656817123,123.4890448763646,123.48592803093607,123.4960769571712,123.49802291262654,123.52646419240182,123.52077311269312,123.48588008435601,123.48076153973301,123.49819555539452,123.48700664275836,123.49478570075414,123.5133180361546,123.49655297221895,123.5071541379414,123.48878815143343,123.50905375961449,123.50848092390675,123.52080621233208,129.66882617164856,123.47969746724598,129.68334008714857,123.48237895673404,123.50970799256444,123.48963497099948,123.49997650854928,123.47994656272607,129.66472433648502,123.49255856758953,123.49078753668121,123.50407507543494,123.47890111455516,123.48433554742957,123.49169483893675,123.50155833897131,123.5031928865356,123.4923528413305,123.47798874567931,123.50303958924681,123.50252838060214,123.47835783803174,123.5021249433149,123.48831328697639,123.4953639754516,123.48597459679576,123.48910629956993,123.48795152120533,123.4964247354076,123.47367860949444,123.49956534208098,123.51816679341914,129.67867014908774,123.48916966214233,123.48308386005695,123.49725530820882,123.50936638824933,123.50030090352516,123.49312394737478,-926.0862529028319,129.6735871553702,123.49728369665539,123.48655847058049,123.48393711808993,123.50087685790575,123.50911981782812,123.51623464656001,123.49568271802096,123.50258563068661,123.48063144905618,123.49230112903948,123.50570874726967,123.49268120652033,123.49023760211861,123.49236753333079,123.48981132689994,123.49882221259631,129.67517130598,123.49701321351924,123.47975601672658,123.48054365734532,123.47780343029146,123.48109135535105,123.48843192154573,123.49686236761829,123.49919958285525,123.48737459451152,123.49458897798559,123.49447081986543,123.49319283505037,123.49981650205768,123.50241094404859,123.48126414225035,123.49717560488429,123.49207173213495
MARUTI,129.66790869805365,123.48023213488642,123.48761947436469,123.4982069885153,123.48361551957575,123.48273254360788,123.47974365832857,123.47956953453937,123.4782413113696,123.48454885729006,123.48802106016925,123.499126665868,123.49261295906624,123.47575210414306,123.47211643930197,123.484504781406,123.48200287242392,123.48146269829658,123.49549893354401,123.48654784152814,123.49810378163698,123.47576263053756,123.49179526827672,123.48359754979458,123.49997463678184,129.65613129355796,123.47079177220195,129.6700661940623,123.47652077146464,123.4817679150313,123.47405558047043,123.48090487948483,123.47261771365072,129.6634294553783,123.48375267818088,123.48108299318832,123.47994516665986,123.47505309372713,123.47336351375571,123.47995813801231,123.49101414998262,123.4853216153441,123.48480769692034,123.47636755844101,123.49271062515291,123.488507496295,123.4762926761974,123.48896741289968,123.48081374685722,123.48298415541507,123.48440660941213,123.48147752138578,123.48306003961613,123.48033253511147,123.46942281423162,123.48564293186013,123.48516975742734,129.67087459844467,123.4779220828257,123.47435643869119,123.48226246045937,123.49543666086748,123.49287754850278,123.48783619123074,129.6735871553702,-926.0896739507125,123.48281987257764,123.48251998443146,123.47680736722052,123.48907759495253,123.49367850449215,123.49251752095131,123.48418243821342,123.48997690415746,123.47195757076136,123.48376235621032,123.4850602795515,123.47626855422115,123.4774862446983,123.48086738280753,123.47706371150451,123.48696710080944,129.66781059280058,123.48421389731203,123.47513959827157,123.48055583138202,123.47357875313199,123.4746978193821,123.47745695140733,123.47755543621204,123.48774053514819,123.48211053743464,123.48464092371518,123.48231273637936,123.48298601604682,123.4860307121121,123.48672212404387,123.47770390205639,123.48419746386355,123.4843733032869
