Date,TVSMOTOR,CUMMINSIND,ADANIPOWER,BHARTIARTL,FORTIS,PERSISTENT,TORNTPHARM,MAXHEALTH,OIL,ABB,SUNPHARMA,NTPC,M&M,TRENT,BHEL,PRESTIGE,JINDALSTEL,TITAN,SBIN,TATAPOWER,ASHOKLEY,VEDL,EICHERMOT,NMDC,LT,JSWSTEEL,BAJAJ-AUTO,IOC,CHOLAFIN,HINDALCO,APOLLOHOSP,POWERGRID,TATASTEEL,INDIGO,OBEROIRLTY,ESCORTS,ONGC,ICICIBANK,HINDPETRO,SBILIFE,LUPIN,BOSCHLTD,ALKEM,GRASIM,ADANIENT,MARICO,SAIL,MARUTI,COFORGE,ADANIPORTS,HINDZINC,DLF,DIVISLAB,BAJAJFINSV,BRITANNIA,TATACONSUM,ULTRACEMCO,SIEMENS,HEROMOTOCO,AXISBANK,CIPLA,PIDILITIND,BAJFINANCE,AMBUJACEM,HDFCAMC,GODREJCP,AUROPHARMA,BPCL,ITC,DRREDDY,MOTHERSON,NESTLEIND,VOLTAS,MPHASIS,HCLTECH,PIIND,TECHM,RELIANCE,GODREJPROP,DMART,ICICIGI,HAVELLS,LTTS,COLPAL,ADANIGREEN,PAGEIND,CONCOR,BIOCON,UPL,WESTLIFE,RAMCOCEM,INDUSINDBK,HDFCBANK,WIPRO,KOTAKBANK,JUBLFOOD,INFY,HDFCLIFE,ASIANPAINT,HINDUNILVR
2025-03-11,2288.85,2875.25,102.05,1662.95,626.3,5239.95,3057.95,983.3,369.15,5129.3,1655.3,330.3,2645.6,4995.45,194.12,1126.4,904.85,3046.4,729.85,352.45,100.0,441.55,4985.55,65.18,3195.45,1018.65,7499.95,124.82,1448.75,695.5,6134.8,267.3,150.75,4651.45,1581.6,2890.2,226.72,1245.4,329.7,1417.25,1976.1,26982.55,4777.75,2413.55,2250.6,602.9,108.13,11646.95,1526.5,1135.0,427.4,674.1,5546.25,1805.4,4762.05,959.85,10439.25,4942.05,3650.65,1025.65,1445.75,1361.2,834.0,495.55,1889.5,1039.15,1090.65,264.58,406.2,1116.65,83.04,1125.7,1406.1,2277.85,1567.85,3353.9,1479.2,1247.3,2046.1,3631.65,1700.45,1470.05,4642.75,2458.4,824.2,39761.35,515.75,328.9,615.05,692.55,854.65,655.95,842.8,277.75,387.0,613.0,1661.6,636.95,2287.4,2216.95
2025-03-12,2259.0,2818.75,102.45,1642.85,615.55,5185.2,3096.5,989.75,366.8,5139.7,1676.85,330.15,2653.3,5015.35,193.63,1118.7,903.05,3018.95,723.05,356.25,98.05,444.95,5017.45,64.79,3193.65,1010.4,7515.05,125.29,1451.5,689.85,6143.75,267.1,150.3,4729.2,1570.8,2923.25,224.4,1243.95,327.35,1409.0,1966.7,26807.1,4749.4,2398.9,2241.8,600.35,106.66,11640.1,1480.0,1128.3,427.65,668.7,5667.15,1819.45,4792.05,945.45,10520.4,4905.75,3610.25,1011.2,1454.3,1374.6,848.5,489.2,1884.0,1043.4,1107.9,266.32,412.4,1105.15,83.66,1097.8,1445.45,2225.05,1540.6,3333.65,1438.3,1257.05,2018.15,3674.2,1665.7,1480.05,4390.65,2432.5,853.45,40123.4,517.25,325.1,608.05,688.6,820.1,684.7,855.6,268.55,396.5,602.95,1590.85,632.0,2251.3,2192.9
2025-03-13,2250.9,2835.25,102.4,1632.5,605.45,5125.75,3056.05,990.7,375.5,5118.55,1683.45,331.9,2643.5,5022.4,193.33,1129.6,889.7,3010.15,727.85,350.75,98.3,442.95,5015.25,63.8,3187.3,1001.2,7504.7,125.67,1444.7,677.35,6105.65,267.65,150.88,4700.85,1533.5,2908.5,225.43,1250.05,323.7,1385.55,1968.45,26378.35,4706.95,2370.2,2221.1,606.3,105.89,11513.8,1458.5,1119.2,430.0,658.1,5620.45,1807.45,4728.25,946.1,10452.1,4927.9,3529.15,1010.2,1461.9,1365.0,842.0,485.8,1862.5,1025.8,1094.75,264.41,412.05,1107.95,81.18,1096.0,1402.55,2205.15,1534.75,3297.3,1440.65,1247.9,1969.1,3797.1,1678.75,1458.65,4378.2,2411.7,873.65,40099.25,512.2,323.05,601.45,689.75,801.55,672.35,853.3,264.0,397.0,596.35,1579.85,622.4,2231.3,2174.8
2025-03-17,2266.8,2862.1,102.25,1639.15,598.3,5167.3,3066.35,997.9,378.15,5187.65,1704.3,331.65,2705.15,5159.55,195.43,1099.5,897.25,3017.35,723.15,350.75,99.25,446.95,5050.25,64.91,3173.45,1005.7,7486.05,124.11,1455.6,680.75,6156.65,267.35,151.81,4780.45,1520.45,2961.75,229.74,1269.0,325.5,1434.25,1991.85,26345.85,4818.15,2399.35,2252.7,607.55,106.14,11553.7,1473.0,1137.15,435.35,655.55,5670.85,1871.6,4674.9,940.45,10547.1,4936.45,3493.1,1034.15,1492.6,1374.4,858.0,490.55,1873.5,1052.3,1111.7,261.42,407.95,1150.7,80.66,1087.2,1458.45,2200.2,1545.15,3373.25,1440.1,1238.85,1973.55,3825.3,1725.35,1462.15,4450.7,2383.5,896.45,40361.7,514.85,333.25,626.15,686.2,831.3,677.4,855.2,259.85,398.6,618.65,1590.05,629.8,2219.55,2171.25
2025-03-18,2311.75,2929.65,103.25,1627.3,615.15,5309.3,3135.7,1016.95,385.8,5410.9,1747.8,337.35,2791.4,5260.25,203.88,1132.5,923.5,3081.7,736.7,362.7,101.85,460.0,5127.4,66.77,3270.7,1018.05,7613.4,125.15,1515.25,697.85,6246.8,270.8,154.66,4806.25,1565.15,3018.5,232.12,1309.85,324.0,1457.5,2034.65,27343.65,4810.6,2421.65,2308.5,621.35,108.91,11714.55,1513.0,1158.8,436.4,674.8,5772.95,1844.65,4768.3,946.85,10698.1,5107.6,3564.65,1045.25,1508.65,1364.6,868.0,498.15,1914.0,1083.65,1137.0,262.18,409.1,1163.7,83.59,1101.0,1467.4,2293.4,1558.2,3418.25,1430.65,1238.8,2028.0,3833.85,1752.1,1518.1,4609.4,2431.3,900.9,40599.6,530.45,336.35,635.2,707.8,839.9,681.45,866.1,261.25,406.8,627.9,1609.35,640.55,2273.95,2201.4
2025-03-19,2319.75,3002.2,104.2,1637.15,609.85,5280.6,3191.3,1087.45,385.85,5475.6,1732.35,341.3,2789.1,5230.85,205.69,1200.75,925.0,3076.3,745.1,371.45,102.85,460.55,5100.9,68.78,3319.55,1033.35,7721.85,127.75,1513.25,698.55,6427.55,277.2,158.6,4980.55,1614.25,3188.85,232.57,1313.1,328.0,1484.9,2060.95,27557.3,4851.8,2458.2,2318.65,619.1,113.23,11615.55,1510.0,1173.5,454.25,697.55,5818.1,1842.25,4707.1,949.85,10933.25,5224.5,3537.0,1052.05,1499.15,1365.9,873.0,507.05,1988.0,1074.3,1163.8,265.26,403.05,1172.1,86.01,1092.0,1495.2,2285.85,1544.45,3404.95,1396.15,1247.15,2104.6,3845.2,1756.5,1557.95,4647.2,2413.85,911.2,41252.45,547.35,341.9,646.3,724.55,855.95,692.7,872.0,265.7,404.3,637.4,1586.55,664.55,2280.7,2200.05
2025-03-20,2346.8,2990.6,103.95,1705.25,627.35,5194.05,3230.75,1135.85,391.3,5460.7,1750.25,341.75,2828.1,5221.55,206.54,1208.25,926.2,3193.1,749.55,370.35,103.75,470.75,5229.35,68.79,3351.05,1050.25,7920.0,129.21,1493.2,705.95,6474.35,280.35,159.04,5086.75,1642.65,3201.1,235.59,1321.7,336.55,1498.35,2085.7,27623.85,4906.2,2468.15,2339.3,632.35,113.96,11730.2,1515.5,1177.45,456.35,694.3,5822.1,1851.85,4831.1,965.85,10948.15,5194.1,3597.15,1054.35,1512.05,1379.6,868.0,504.7,1984.0,1101.5,1174.15,272.13,403.95,1187.2,85.85,1110.8,1469.9,2305.85,1562.0,3422.55,1410.55,1269.15,2108.85,3884.4,1724.75,1501.35,4654.65,2418.3,923.4,41936.45,540.7,341.1,646.85,724.65,848.95,684.1,884.4,268.0,407.1,627.6,1615.55,674.35,2287.2,2242.4
2025-03-21,2413.85,2937.75,104.4,1725.8,628.25,5275.55,3223.1,1170.25,393.6,5457.5,1784.5,351.3,2801.85,5150.05,211.95,1226.15,914.3,3162.7,753.2,379.5,105.4,467.3,5305.95,67.51,3415.95,1058.7,8067.85,131.51,1538.5,695.35,6611.55,283.1,157.28,5044.05,1652.5,3228.3,242.42,1343.1,356.95,1546.4,2114.7,27432.25,4979.0,2469.4,2362.8,630.8,115.3,11732.8,1549.5,1188.8,446.4,695.9,5797.35,1847.25,4814.0,961.2,10976.75,5200.65,3629.0,1070.15,1523.85,1412.8,891.5,514.5,1997.5,1111.95,1200.35,279.66,405.55,1200.15,87.56,1134.4,1429.5,2429.95,1566.7,3456.7,1409.25,1276.35,2143.95,3892.2,1723.2,1480.8,4670.4,2401.1,954.25,42127.95,551.7,344.1,658.85,722.35,855.85,686.9,885.2,264.3,415.8,629.05,1592.55,679.6,2300.4,2246.2
2025-03-24,2444.7,3056.25,104.8,1718.8,653.2,5421.3,3271.45,1146.25,398.1,5532.2,1784.8,366.95,2774.7,5054.7,217.54,1220.3,922.75,3079.1,780.8,383.3,106.25,472.25,5424.2,69.53,3481.85,1061.35,8125.55,133.67,1529.3,701.5,6615.8,291.85,158.42,4970.35,1675.05,3272.15,243.83,1358.15,361.9,1569.8,2119.95,28276.8,5052.55,2513.2,2368.7,632.9,117.24,11922.25,1554.0,1200.8,453.3,706.0,5910.7,1894.15,4796.85,970.45,11051.2,5223.2,3626.35,1097.85,1524.05,1411.0,909.0,519.3,2050.0,1106.3,1209.6,280.44,410.9,1210.3,89.34,1131.8,1449.1,2482.95,1604.15,3492.5,1458.65,1302.1,2189.1,3905.1,1785.05,1483.2,4578.9,2426.3,952.9,43127.0,572.75,349.3,658.45,731.05,861.1,669.45,900.0,269.4,435.2,658.1,1592.75,679.9,2322.5,2256.2
2025-03-25,2421.5,2962.5,101.55,1730.5,647.65,5558.3,3245.05,1172.75,390.3,5414.15,1764.75,366.95,2736.0,5185.05,213.6,1222.9,908.8,3053.7,772.85,377.1,105.0,461.8,5431.25,68.19,3469.6,1061.7,8006.0,131.03,1529.05,693.45,6644.7,291.0,156.73,5006.7,1631.2,3212.45,242.25,1343.7,361.45,1557.2,2068.75,27448.1,5033.2,2569.45,2320.35,624.8,114.7,11868.9,1591.5,1182.45,444.45,695.2,5840.65,1945.05,4845.2,970.7,11421.2,5119.1,3627.95,1118.55,1511.2,1411.5,906.5,520.55,2056.0,1129.85,1194.95,279.11,409.8,1177.9,87.64,1127.4,1422.05,2534.4,1624.9,3441.6,1455.5,1285.45,2138.4,3998.8,1779.5,1477.25,4625.05,2378.4,923.4,42925.6,569.3,348.15,653.0,714.65,862.5,637.05,910.7,271.0,434.0,668.25,1628.45,673.1,2330.75,2271.3
2025-03-26,2429.2,3004.95,99.55,1738.55,645.7,5517.0,3219.1,1122.55,380.9,5523.7,1758.95,354.65,2742.25,5321.95,210.52,1196.6,899.85,3057.5,764.0,376.0,107.5,464.15,5403.3,67.75,3444.8,1056.45,7977.1,129.09,1522.25,691.3,6519.8,290.85,155.81,5025.15,1619.7,3234.95,239.72,1335.9,351.9,1541.3,2058.8,28072.05,5003.2,2581.6,2312.6,639.75,113.29,11734.3,1605.5,1181.6,442.2,680.45,5839.2,1943.4,4849.7,959.65,11402.1,5418.25,3645.95,1096.25,1476.2,1422.7,886.5,532.45,2035.5,1130.3,1157.45,273.01,407.35,1164.6,89.96,1121.7,1428.65,2515.15,1633.4,3428.05,1416.3,1273.05,2130.7,3945.7,1772.45,1493.0,4517.8,2392.85,912.1,42261.15,549.5,348.3,652.4,694.35,852.15,655.3,903.3,267.4,429.0,660.85,1599.45,668.4,2323.15,2245.95
2025-03-27,2455.65,3004.35,104.0,1724.7,671.8,5641.45,3233.15,1129.4,386.05,5540.35,1731.45,360.65,2733.0,5422.3,213.98,1206.05,916.05,3087.65,772.3,383.4,104.25,472.35,5345.75,68.55,3501.6,1059.75,7974.3,130.36,1531.7,693.35,6492.05,295.5,155.42,5127.8,1643.05,3254.2,242.17,1336.65,359.55,1544.9,2018.8,28355.5,4960.15,2618.7,2363.35,649.05,113.88,11721.95,1621.5,1196.75,447.9,688.5,5872.65,2005.75,4841.2,973.55,11599.6,5314.15,3772.05,1098.35,1482.9,1433.2,900.5,542.8,2036.5,1144.55,1164.25,276.06,409.45,1162.2,87.94,1121.0,1423.4,2528.2,1630.15,3482.65,1423.9,1278.2,2126.2,4065.0,1794.25,1515.35,4447.75,2394.3,959.9,43891.45,560.35,345.55,656.4,701.55,882.75,673.55,912.7,272.2,425.7,674.6,1603.55,681.9,2338.1,2244.65
2025-03-28,2419.85,3051.85,101.85,1733.4,698.35,5513.75,3227.95,1096.95,386.75,5546.25,1734.7,357.6,2665.8,5325.15,216.43,1184.4,912.3,3063.35,771.5,375.4,102.1,463.4,5347.7,68.89,3492.3,1063.2,7878.85,127.7,1519.95,682.45,6616.2,290.35,154.24,5115.35,1637.4,3250.05,246.38,1348.35,360.35,1547.85,2027.95,28358.45,4881.7,2611.15,2315.8,651.65,115.18,11522.15,1622.0,1182.95,461.9,680.5,5775.45,2007.35,4936.9,1001.9,11509.55,5275.35,3722.95,1102.0,1442.2,1424.6,894.5,538.35,2007.0,1159.25,1160.5,278.47,409.75,1144.2,87.31,1125.4,1458.7,2500.2,1592.5,3428.2,1418.25,1275.1,2129.6,4083.2,1792.85,1528.9,4501.7,2389.8,948.65,42693.75,553.3,341.7,636.25,699.8,896.75,649.85,914.1,262.25,434.2,664.35,1570.65,685.7,2340.65,2258.85
2025-04-01,2440.85,3010.1,100.95,1724.15,688.65,5211.55,3183.9,1083.6,385.45,5399.15,1698.35,352.15,2637.9,5576.75,211.69,1137.35,901.5,2986.95,771.7,374.75,104.55,457.4,5307.2,69.77,3436.8,1056.25,7993.05,131.24,1468.25,663.75,6632.3,289.3,153.12,5028.0,1573.95,3218.8,248.07,1318.45,361.7,1545.25,1955.4,27884.1,4835.55,2619.0,2335.25,647.55,116.88,11481.1,1556.0,1174.75,453.75,663.1,5549.7,1937.1,4900.8,992.25,11378.65,5229.95,3762.05,1085.6,1444.25,1413.3,870.0,529.9,1988.5,1143.6,1134.15,284.6,406.65,1152.2,87.42,1117.0,1352.05,2446.75,1530.35,3450.4,1395.15,1252.6,2041.45,4003.6,1791.9,1501.3,4563.1,2350.5,919.15,42006.1,559.75,339.1,634.75,698.15,901.15,682.7,883.9,262.6,429.2,660.85,1526.5,692.9,2316.0,2233.85
2025-04-02,2496.1,3051.55,102.7,1754.6,662.6,5317.5,3207.1,1094.75,392.1,5313.15,1713.65,351.75,2637.55,5682.5,212.58,1177.6,909.55,3098.45,775.95,378.25,104.4,457.65,5355.5,70.21,3419.9,1055.9,8072.95,131.31,1460.25,661.2,6732.15,286.75,154.69,5068.25,1621.2,3228.4,250.64,1331.25,362.15,1559.85,2009.7,28024.1,4887.7,2616.5,2369.4,656.45,118.7,11716.1,1552.5,1195.45,460.8,683.15,5666.0,1930.95,5037.4,1062.7,11250.95,5282.85,3783.95,1084.45,1452.35,1425.5,867.0,534.05,2037.5,1162.65,1157.85,286.8,409.05,1150.0,88.15,1105.4,1344.8,2474.4,1527.55,3501.6,1423.05,1251.15,2146.8,4121.45,1829.95,1510.45,4635.75,2364.6,943.05,42991.6,567.55,342.05,654.45,696.4,916.65,702.45,898.4,263.6,430.9,682.6,1550.15,696.15,2306.65,2237.9
2025-04-03,2476.05,3032.75,105.75,1746.0,659.7,4793.35,3247.7,1121.3,386.05,5327.3,1770.0,358.9,2611.45,5675.3,218.68,1188.5,905.2,3127.55,779.2,385.65,104.95,439.5,5379.15,70.43,3420.15,1044.05,7912.2,131.06,1445.45,652.65,6671.35,299.1,153.62,5003.6,1591.0,3276.0,243.31,1329.55,362.45,1542.25,2095.7,28013.9,4971.55,2651.9,2410.8,660.95,118.54,11688.1,1431.5,1199.9,459.15,680.05,5763.0,1920.45,5073.45,1071.0,11606.6,5248.55,3753.35,1089.85,1495.7,1430.8,859.5,540.7,2022.0,1162.05,1176.35,286.8,409.4,1151.45,85.96,1122.8,1352.0,2374.05,1470.1,3453.35,1369.35,1248.7,2151.45,4157.8,1831.5,1518.7,4458.5,2409.85,955.3,43489.15,571.6,345.75,651.25,698.25,941.4,709.4,897.4,256.35,426.5,692.7,1496.5,692.9,2349.4,2244.55
2025-04-04,2464.95,2844.95,106.5,1743.45,649.45,4609.95,3286.5,1137.65,357.75,5095.9,1709.35,350.4,2596.55,5562.85,214.45,1127.05,850.1,3076.2,767.45,368.95,102.55,401.45,5247.9,65.02,3260.15,1005.75,7685.1,130.14,1453.3,599.95,6714.55,293.9,140.39,5098.9,1550.6,3161.15,226.01,1335.3,358.35,1512.6,1971.05,27289.1,4828.7,2616.9,2334.65,677.3,112.6,11482.0,1321.5,1148.35,426.95,653.95,5482.85,1912.3,5023.4,1087.85,11498.65,4928.15,3659.2,1091.3,1415.25,1446.0,872.0,528.2,1953.0,1156.6,1105.35,279.45,409.7,1109.95,79.29,1131.1,1298.1,2229.2,1422.1,3315.45,1320.95,1204.7,2067.95,4039.9,1829.55,1469.25,4274.2,2423.35,923.8,42309.8,550.0,327.8,637.7,681.2,941.55,682.0,908.6,246.3,426.4,679.6,1451.65,689.05,2356.05,2244.55
2025-04-07,2368.15,2711.25,102.0,1686.65,633.35,4573.55,3233.55,1075.5,343.25,4963.55,1666.35,349.8,2491.25,4740.95,207.7,1060.3,791.05,3022.2,746.9,354.85,98.8,374.05,5065.25,61.3,3068.5,930.3,7306.8,128.09,1386.1,561.8,6683.3,289.4,129.48,4988.7,1483.25,3050.75,219.84,1287.55,352.8,1460.8,1923.05,26588.25,4700.5,2509.1,2212.7,662.65,104.63,11329.75,1268.0,1110.65,406.75,608.05,5258.95,1852.65,5055.85,1047.35,11191.6,2812.45,3526.9,1047.95,1384.7,1424.4,857.0,525.2,1866.0,1160.1,1094.05,273.7,406.05,1087.9,76.26,1124.5,1294.95,2102.2,1374.1,3242.05,1288.0,1165.7,1927.15,4023.15,1744.4,1456.1,4083.6,2388.25,873.3,41304.45,519.4,307.5,614.45,690.6,921.15,675.9,878.8,242.9,407.6,669.65,1396.75,665.95,2341.35,2249.4
2025-04-08,2437.65,2746.0,102.7,1720.4,648.85,4595.3,3246.6,1073.45,353.45,5064.4,1688.35,352.95,2523.65,4767.2,210.94,1087.05,801.85,3122.3,768.6,359.7,100.9,376.1,5231.35,61.57,3161.1,954.6,7498.05,130.98,1463.3,568.35,6755.6,288.95,130.28,5157.05,1528.1,3075.35,226.66,1299.9,369.15,1488.0,1982.65,26516.3,4837.15,2590.05,2285.7,678.1,104.83,11458.9,1294.5,1131.35,412.05,621.55,5387.3,1903.2,5179.35,1069.75,11270.45,2763.45,3574.15,1077.85,1432.55,1465.5,882.0,536.8,1918.0,1197.25,1097.0,285.9,412.55,1107.95,76.69,1137.7,1320.65,2168.9,1403.35,3277.1,1314.4,1182.2,1974.55,4053.85,1776.85,1463.15,4102.15,2439.9,875.8,41750.4,538.25,322.3,614.5,705.85,933.9,679.65,884.6,247.25,411.0,681.95,1428.8,685.75,2394.2,2289.25
2025-04-09,2475.25,2781.45,101.7,1715.55,654.0,4402.75,3126.8,1123.15,349.65,5036.2,1652.2,349.35,2523.1,4620.2,211.81,1079.45,786.9,3174.15,742.2,358.25,102.35,370.55,5258.3,61.31,3054.15,945.55,7572.3,131.62,1430.6,564.0,6834.1,293.4,127.18,5193.75,1493.2,3128.75,221.94,1300.8,379.3,1481.65,1919.7,26182.7,4838.85,2557.75,2236.9,693.45,104.97,11457.4,1264.5,1131.8,400.6,612.85,5386.15,1895.7,5339.45,1089.75,11397.05,2715.85,3610.9,1061.65,1415.6,1469.9,873.5,547.8,1900.0,1242.35,1058.0,287.95,416.3,1094.05,75.34,1172.4,1277.75,2117.6,1380.0,3294.8,1272.75,1185.35,1973.3,4139.3,1786.5,1469.7,4089.55,2508.1,860.75,42739.45,548.15,306.3,614.25,689.05,941.1,678.55,882.5,236.65,410.5,685.05,1403.7,684.8,2411.15,2350.0
2025-04-11,2513.3,2814.95,103.65,1756.6,649.55,4544.6,3129.0,1089.3,358.9,5143.3,1687.55,360.1,2580.35,4780.55,212.97,1122.85,805.65,3234.9,753.85,364.45,104.25,380.15,5350.9,62.91,3115.95,990.25,7768.85,131.83,1475.7,600.3,6780.95,304.1,133.42,5151.1,1547.35,3178.2,230.37,1311.65,382.2,1521.9,1969.25,26359.25,4887.45,2651.25,2321.4,709.95,108.34,11599.05,1263.5,1164.55,411.05,623.6,5589.3,1946.3,5350.2,1097.9,11502.65,2727.8,3666.0,1068.95,1463.05,1476.3,892.0,548.65,1993.5,1223.6,1082.45,293.2,421.55,1109.5,78.82,1180.7,1284.9,2160.55,1390.55,3607.45,1282.25,1218.95,1948.4,4131.5,1718.55,1532.85,4132.25,2491.65,893.65,44481.4,547.85,316.55,638.85,708.45,936.85,689.5,903.4,239.75,422.2,685.3,1409.45,685.55,2393.6,2366.15
2025-04-15,2586.5,2920.7,108.45,1798.8,669.25,4716.0,3221.8,1074.1,365.95,5246.5,1705.0,362.5,2646.0,4877.0,221.8,1198.5,845.15,3273.4,763.5,378.5,107.5,395.8,5529.0,65.14,3257.6,1008.0,7995.5,132.87,1560.3,617.6,6905.0,304.55,136.41,5256.0,1624.7,3274.0,232.69,1350.2,379.1,1562.6,2012.8,27090.0,4920.8,2718.6,2418.2,711.85,113.25,11855.0,1293.0,1210.8,433.9,662.8,5734.5,1968.0,5391.3,1103.4,11719.0,2839.5,3803.9,1112.8,1481.8,1495.8,914.0,558.05,2066.5,1216.3,1134.7,294.4,420.4,1154.9,85.09,1184.0,1289.3,2269.7,1426.5,3589.4,1301.7,1240.1,2015.6,4212.7,1822.6,1571.7,4354.0,2513.7,936.65,45210.0,556.85,328.85,658.0,709.35,969.3,735.9,932.4,244.0,424.0,701.0,1426.0,704.7,2415.7,2361.5
2025-04-16,2614.2,2895.5,109.1,1822.6,649.95,4705.5,3222.7,1077.5,378.3,5379.5,1693.1,359.3,2634.6,5035.5,226.0,1207.4,854.25,3272.1,771.75,381.25,107.2,398.7,5615.5,65.74,3227.7,1009.4,7961.5,133.83,1611.9,609.9,7005.5,305.75,136.97,5244.5,1641.4,3231.9,241.22,1356.4,390.05,1565.4,1934.2,27370.0,4957.6,2702.8,2415.6,720.45,115.3,11664.0,1281.5,1232.9,438.0,656.25,5754.0,1969.2,5416.2,1105.9,11728.0,2811.5,3781.9,1161.3,1496.4,1513.2,905.5,565.75,2065.0,1244.6,1133.4,298.75,424.45,1158.4,85.56,1191.6,1277.1,2267.1,1431.7,3641.6,1308.7,1239.3,2000.3,4221.5,1811.8,1613.9,4235.8,2551.6,945.6,44930.0,559.45,329.15,659.65,708.1,962.2,788.25,939.0,247.65,424.7,703.05,1413.1,716.05,2459.9,2366.6
2025-04-17,2679.3,2891.2,109.95,1889.1,664.55,4836.0,3254.8,1084.4,384.4,5571.5,1751.5,364.0,2679.4,5130.5,227.39,1215.2,881.7,3327.5,797.45,381.7,109.5,400.05,5678.5,65.87,3247.3,1007.2,8018.0,134.3,1587.3,609.5,7073.5,309.0,137.14,5366.0,1640.7,3265.2,243.49,1406.7,387.7,1608.2,1937.2,27505.0,4953.3,2760.7,2418.1,714.8,113.96,11695.0,1320.0,1259.4,439.7,669.4,5640.0,2035.3,5454.6,1120.2,11901.0,2810.0,3771.8,1190.8,1515.2,1517.2,916.0,569.8,2109.0,1239.3,1171.6,298.35,427.25,1163.6,86.45,1208.3,1284.9,2273.7,1438.0,3645.3,1306.8,1274.5,1991.1,4357.1,1793.4,1638.5,4234.5,2570.5,947.15,44855.0,559.3,331.3,656.2,709.4,967.35,794.7,953.4,236.9,437.6,697.75,1419.5,720.05,2467.9,2375.0
2025-04-21,2735.6,2914.6,113.8,1883.4,656.3,4900.5,3254.6,1073.0,395.85,5629.0,1744.9,364.55,2764.0,5360.0,227.19,1268.6,906.4,3336.1,816.7,390.85,111.05,411.95,5810.5,67.83,3280.5,1034.0,8247.5,138.68,1659.8,622.0,7142.5,320.0,139.18,5496.5,1656.2,3369.2,249.78,1409.8,394.85,1628.5,2009.2,27800.0,5000.4,2756.9,2442.7,695.15,115.99,11745.0,1387.5,1243.1,452.45,675.9,5891.5,2103.5,5393.2,1121.0,11934.0,2827.0,3917.0,1223.0,1511.1,1509.6,927.5,578.9,2230.0,1213.4,1201.2,304.05,422.85,1177.4,88.38,1199.7,1318.0,2380.7,1482.0,3683.9,1373.5,1295.5,2044.7,4342.3,1841.1,1647.2,4365.5,2544.0,956.25,45470.0,569.25,331.9,671.15,716.9,982.0,828.2,963.6,238.45,448.3,695.75,1451.0,712.2,2445.0,2351.0
2025-04-22,2738.5,2896.5,114.65,1852.2,664.6,4961.0,3246.4,1128.7,404.0,5682.5,1747.4,360.25,2817.1,5323.0,228.32,1303.9,914.75,3337.4,822.4,388.6,111.35,413.05,5784.0,67.96,3257.8,1044.2,8141.0,138.31,1566.4,620.1,7088.5,312.55,138.16,5534.0,1699.7,3357.7,247.78,1416.5,398.45,1619.0,2046.7,28020.0,5013.6,2749.4,2445.5,709.15,115.98,11734.0,1391.0,1233.2,445.75,685.0,5911.5,2077.0,5435.5,1136.7,11959.0,2856.5,3833.6,1216.8,1528.2,1514.4,926.0,577.9,2255.0,1231.4,1187.7,306.1,433.6,1175.0,88.87,1203.6,1344.6,2401.8,1479.9,3699.5,1376.5,1291.2,2095.0,4435.6,1845.2,1664.7,4401.3,2658.8,943.3,45330.0,568.1,333.8,672.7,725.0,978.55,787.5,980.8,234.15,453.8,702.3,1422.8,712.55,2432.0,2398.7
2025-04-23,2806.7,2965.9,115.9,1881.6,676.65,5163.5,3332.4,1129.6,406.85,5713.0,1788.8,363.8,2917.8,5329.0,230.53,1323.8,919.05,3357.3,813.45,394.45,115.35,418.2,5740.0,68.11,3301.0,1039.2,8261.5,137.65,1566.8,629.1,7142.0,314.95,141.16,5558.5,1706.0,3446.4,252.17,1424.4,388.8,1615.5,2089.5,28415.0,5233.0,2685.6,2453.6,716.55,116.76,11907.0,1478.5,1239.1,449.05,687.7,5924.5,2100.8,5544.3,1150.1,11949.0,2872.0,3940.5,1206.9,1533.7,1533.4,932.5,574.35,2280.0,1268.5,1246.8,300.45,430.85,1186.0,90.49,1216.7,1299.0,2507.3,1594.0,3656.7,1439.6,1300.0,2152.4,4508.1,1880.0,1612.0,4451.4,2688.6,952.5,45935.0,570.75,335.7,679.9,719.15,976.7,794.2,962.0,243.6,445.4,713.45,1474.9,709.1,2453.1,2423.8
2025-04-24,2773.9,2935.9,115.15,1845.6,668.4,5156.5,3325.1,1108.4,402.6,5688.5,1803.9,363.2,2901.4,5323.5,230.5,1294.0,908.0,3382.6,813.4,395.85,115.3,420.25,5650.5,68.02,3300.6,1044.5,8201.5,138.39,1547.9,628.35,7159.5,314.4,141.52,5520.5,1678.9,3388.3,249.37,1402.7,390.45,1608.2,2104.1,28430.0,5201.2,2729.2,2442.5,712.75,118.03,11894.0,1450.0,1236.4,459.35,680.5,6215.5,2105.0,5461.9,1161.3,12159.0,2903.5,3954.5,1207.1,1551.7,1538.2,930.0,572.0,2273.5,1267.9,1257.8,302.0,430.05,1200.5,90.8,1216.6,1276.0,2468.1,1586.7,3658.4,1445.2,1301.6,2145.6,4498.8,1880.3,1604.6,4477.9,2732.0,968.95,45015.0,566.1,326.75,684.2,723.4,987.55,819.75,958.4,242.75,444.6,716.5,1471.4,708.4,2464.4,2325.3
