Date,equal_weight,quantum,quantum_rebalanced
2022-04-04,0.013279988793304333,0.023443649920945258,0.01996194819603379
2022-04-05,0.010038276499243473,0.04543511550362309,0.03663035925147205
2022-04-06,0.0015967348439128004,0.0316504779655166,0.027928817158982225
2022-04-07,-0.009328738049349418,-0.03134065589868085,-0.027512265493852568
2022-04-08,0.009873663721903384,-0.01595303584326872,-0.01004397210781187
2022-04-11,0.0030111809032771506,0.019312090345626032,0.014852497975476813
2022-04-12,-0.013209712858013273,-0.011557665146164691,-0.011975570693751311
2022-04-13,-0.0005385158833758246,-0.017411535634036104,-0.014849965075356247
2022-04-18,-0.005434702028689177,0.029747935830709768,0.025867445805075877
2022-04-19,-0.012612382238707164,-0.010389028183839806,-0.011474381938881098
2022-04-20,0.007830291573306964,0.003195084380460556,0.0028168357971303233
2022-04-21,0.013185085262487352,0.02278656122094605,0.018128798157813764
2022-04-22,-0.009088786871658077,0.01601034025593714,0.010217172651375707
2022-04-25,-0.018454022559015622,0.008831725531976942,0.002181675839149665
2022-04-26,0.01779405547543046,0.03261716914496784,0.029010031188477357
2022-04-27,-0.008681972274896413,0.026501185412546403,0.02133543562980006
2022-04-28,0.008731195463559556,-0.024263779506758808,-0.01878411724580635
2022-04-29,-0.009578610563943813,-0.005679905663775832,-0.004375345124785414
2022-05-02,-0.005578324384723825,0.005387739672307937,0.005961666148369969
2022-05-04,-0.023777647170891904,-0.037111860916347446,-0.03421083307461229
2022-05-05,0.0024686050974007897,0.024924942972980636,0.01924498774994726
2022-05-06,-0.018808352062170398,0.022285373866211232,0.015604094488910548
2022-05-09,-0.012461721629953048,-0.03059435341174725,-0.029558112102377368
2022-05-10,-0.016812806789579134,-0.04947812563629739,-0.047107118247315595
2022-05-11,-0.0033373148726737823,-0.024614468645319396,-0.020151368929399584
2022-05-12,-0.022358505240631522,-0.041985804745100865,-0.03950269611571616
2022-05-13,-7.732825678252968e-05,0.02040969503446283,0.01517581907972132
2022-05-16,0.009023116912095466,0.0273093510307459,0.022106564264214312
2022-05-17,0.02741181582044215,0.05266076817688958,0.05076119852930349
2022-05-18,0.0008228096785680972,0.024735556691972468,0.019557743874556777
2022-05-19,-0.02558812853660646,-0.012231118969549514,-0.015960097387973524
2022-05-20,0.022060424569801968,0.045697609972152206,0.044844496896523874
2022-05-23,-0.006583496242197877,-0.006822344267325572,-0.015542707081441261
2022-05-24,-0.010052153472219506,-0.03215831219448655,-0.026859115006600674
2022-05-25,-0.01497359514498502,-0.025971111623369455,-0.022294423343157697
2022-05-26,0.01141047902902458,0.04334049131368417,0.04047970520127003
2022-05-27,0.010611349315407838,0.022379680902496323,0.01731827616226303
2022-05-30,0.02116042114893911,0.026895799876277486,0.024397303222563324
2022-05-31,0.0006153058034449654,-0.030530759662739465,-0.025925653557727787
2022-06-01,-0.007123069034686854,-0.02778921899162032,-0.023087056882805983
2022-06-02,0.0032224189142640715,-0.017725002077372338,-0.01311493105598363
2022-06-03,-0.01360807791914813,-0.026521674041237807,-0.023768576668589454
2022-06-06,-0.00022183553694213608,0.03088775773800405,0.02582458772184098
2022-06-07,-0.007459605750766066,-0.016842766118309645,-0.015633574973744114
2022-06-08,-0.0034316323456287977,-0.009310351637932385,-0.006494678207236771
2022-06-09,0.007308431782152026,-0.0026440861261376293,-0.004399639061908042
2022-06-10,-0.008851238549696331,-0.021296328764430408,-0.01928703401522549
2022-06-13,-0.025674380575526817,-0.03883327236852655,-0.035390260123332115
2022-06-14,-0.002248540411638948,0.00029010802116507926,-0.0002743913553462633
2022-06-15,0.0025721339061322824,0.0016523713657843225,-0.0013175106413485817
2022-06-16,-0.024792923052738395,-0.04481953729757034,-0.04221092819083625
2022-06-17,-0.011960718039092402,0.004569913474345917,0.0031760846050469167
2022-06-20,-0.008859394200639036,-0.040533266426358426,-0.035994965716603676
2022-06-21,0.023238460422853494,0.0235773288907804,0.022820877910623524
2022-06-22,-0.017421374736152406,-0.03189901503062131,-0.0317307126805389
2022-06-23,0.015915309036734576,0.01691458782973938,0.01619973911379858
2022-06-24,0.010281451437766377,0.031691259044663904,0.027835018729445625
2022-06-27,0.009320873035298811,0.021457715390598212,0.018359530776371705
2022-06-28,0.0035028476450584055,-0.002546251294417438,-0.0010109064958020032
2022-06-29,-0.0025330613845300884,0.001843218118850977,0.002648559392177227
2022-06-30,-0.009294615637834276,-0.01740030197803348,-0.014459770058439125
2022-07-01,0.004539594966519772,0.0027616148476673347,0.002737866281521987
2022-07-04,0.006782103103499299,-0.005556335628052391,-0.005869649654862094
2022-07-05,-0.0009619919951273583,0.0030862937556035927,0.002806184342797941
2022-07-06,0.015468951924301325,0.0006323606305633606,0.0009924964385795863
2022-07-07,0.012219619920857641,0.04493672785696839,0.04293862739979949
2022-07-08,0.003123249355855119,-0.012099761723065587,-0.01086467307068747
2022-07-11,0.007597970255780721,0.03528428919355173,0.02783014659522278
2022-07-12,-0.007096793832536892,0.01299570040359753,0.0049167631629129255
2022-07-13,0.0016436537236817084,-0.010760376769634058,-0.005236333907180871
2022-07-14,-0.0018697980534347234,-0.0024369274404398805,0.001841516121232626
2022-07-15,0.007350256308236117,0.0022322035563397385,-0.002679521222862225
2022-07-18,0.012015594163323215,0.01349470469195089,0.015180763668252934
2022-07-19,0.005042967981196778,0.00959937991423439,0.008421328719338756
2022-07-20,0.004578508600080073,-0.004175465186945022,-0.00016189355620698604
2022-07-21,0.012288225272825738,0.015270092126316385,0.015715776261295115
2022-07-22,-0.0003704304226572261,-0.004148095757417026,-0.0013068966801482377
2022-07-25,-0.003646071641514168,0.005700315766059233,0.00818312551908935
2022-07-26,-0.011220841075728644,0.004864366438260228,-0.0034583771336860335
2022-07-27,0.00959367518011944,0.031358627036605045,0.02140091653766896
2022-07-28,0.012869425212993191,0.03484013212196593,0.037445243041604744
2022-07-29,0.016206632511074834,0.004646967088988585,0.021903321027891914
2022-08-01,0.012112542019156201,0.013729300187791973,0.00800942551604631
2022-08-02,-0.00017949187541631788,0.00837213902724054,0.0014704906098983292
2022-08-03,-0.003581280913358448,0.018069860615205255,0.009557894657897588
2022-08-04,0.0033890445029727445,0.017896012751941713,0.015002982637901912
2022-08-05,0.0011415664604159344,-0.02784762757650601,-0.018489170035526453
2022-08-08,0.0033367150817330666,-0.006068901807332606,-0.003684889198419824
2022-08-10,-5.699621911177803e-05,0.024652527403454156,0.019496571597588865
2022-08-11,0.006310141024342853,0.0053112034606173425,0.0036272662248364573
2022-08-12,0.003827798639451274,0.015691935496623146,0.02004809038381485
2022-08-16,0.016522234077963927,0.033534861574647135,0.024408327629914777
2022-08-17,0.006875990033527707,0.02953837215356834,0.017445341926974407
2022-08-18,0.004418426881385091,0.029315046435146958,0.017109127675507138
2022-08-19,-0.010151624954538394,0.01579865923749017,0.0059180103732629896
2022-08-22,-0.01701774619459778,0.020250432478678276,0.0013904585039288381
2022-08-23,0.005642505406288176,-0.026401090488080765,-0.010862154291851925
2022-08-24,0.002146200666508366,-0.03474214991553143,-0.025127046648887763
2022-08-25,0.00029027724466198606,0.0039050025735201505,0.0015307055774568272
2022-08-26,0.004334670444364504,-0.026666721357568673,-0.01469174215060883
2022-08-29,-0.006782335643042931,0.025240154657261905,0.010205615711696694
2022-08-30,0.0229044386727736,0.04093731775223322,0.03536596677136815
2022-09-01,-0.0022076955408433614,-0.013001322915402827,-0.012952398732638886
2022-09-02,-0.003766570300260007,-0.014325824368810467,-0.012158740503871134
2022-09-05,0.0015060838590630842,-0.01745099269678127,-0.010143095982658432
2022-09-06,0.0038833768063584596,0.03185804048641456,0.023118632078540036
2022-09-07,0.0028914169109884405,-0.0032959723964784875,-0.003195935693120774
2022-09-08,0.0028897565549467923,-0.010746048650900331,-0.01102969088855254
2022-09-09,0.0012018820821887396,-0.008603443139024914,-0.006169369525697182
2022-09-12,0.009370697830541595,0.0060612231599280865,0.00913279172437035
2022-09-13,0.004335121774548833,-0.006069809191426584,-0.0035742347278401765
2022-09-14,-9.679819895903221e-05,-0.0067510716026958125,0.002939430974749358
2022-09-15,-0.001018196167986475,0.018300122369649688,0.006057086210807949
2022-09-16,-0.024987148094666532,-0.02539854285286139,-0.02312109417884734
2022-09-19,0.003845640220731373,0.008911642798484219,0.007189033440266369
2022-09-20,0.014760401435557341,0.013895870642901416,0.012614354952704642
2022-09-21,-0.009631525831078633,-0.015931227413849287,-0.013752605048393915
2022-09-22,0.0010111615736585037,-0.005708390284861299,-0.017243651480396045
2022-09-23,-0.018466214462461373,-0.017213388042296322,-0.010703678323154176
2022-09-26,-0.02322959697779426,-0.04220131197142784,-0.03795794521058253
2022-09-27,0.0010025031837179333,0.006274576907766335,-0.00023112896628434197
2022-09-28,-0.005885909317438017,-0.013172357920452694,-0.013635926050617947
2022-09-29,0.002394895687627028,0.008332325663305811,0.010636928770534565
2022-09-30,0.014456481324501908,0.013772489888881422,0.01575801988006287
2022-10-03,-0.016686417387058082,-0.03516985549172076,-0.025911210547328468
2022-10-04,0.021207341241535397,0.005594351724562459,0.014251330600394518
2022-10-06,0.009596425112694915,0.039301189601838885,0.03172185829931158
2022-10-07,-0.0008332374997593643,0.0032853678958026456,0.0003483263121358795
2022-10-10,-0.0068015552438924825,-0.014534281459929127,-0.010393885796499329
2022-10-11,-0.01784665549789206,-0.02487812187363776,-0.026122861618666584
2022-10-12,0.007798396188738274,0.0027296608485327333,0.0046617122815835734
2022-10-13,-0.006786895852495516,-0.017242143937539183,-0.009545044700903782
2022-10-14,-0.0006574355178021524,-0.026194344457981345,-0.013086721985673766
2022-10-17,0.0037514499755665694,0.015105707368897933,0.0058366765180844025
2022-10-18,0.010626836358199304,0.013097412251692218,0.012625680623384435
2022-10-19,-0.0006551285243330568,-0.021112402227921673,-0.011493104652798153
2022-10-20,0.004051363107201382,0.011932151322700939,0.009958911809732974
2022-10-21,-0.0057879539929874555,-0.011111046254698288,-0.006079634800459026
2022-10-24,0.005492495967151069,0.009901793408143048,0.01019184954353192
2022-10-25,0.0009384168272044345,-0.010233237681117939,-0.01052977725779598
2022-10-27,0.01401555251798959,0.018241326726703155,0.01977022913323382
2022-10-28,-0.0015158520455009806,-0.011484237066291512,-0.010927037475249722
